datadate,permno,ticker,comnam,ret_fwd_1
2015-12-31,85035,QRVO,QORVO INC,-0.222104
2015-12-31,89301,GME,GAMESTOP CORP NEW,-0.065364
2015-12-31,75489,SPLS,STAPLES INC,-0.058178
2015-12-31,85914,BBY,BEST BUY COMPANY INC,-0.082859
2015-12-31,77606,KSS,KOHLS CORP,0.04441
2015-12-31,48653,HUM,HUMANA INC,-0.088162
2015-12-31,60097,MDT,MEDTRONIC PLC,-0.013101
2015-12-31,13936,PVH,P V H CORP,-0.003766
2015-12-31,85072,RL,RALPH LAUREN CORP,0.00905
2015-12-31,19502,WBA,WALGREENS BOOTS ALLIANCE INC,-0.063925
2015-12-31,66384,WDC,WESTERN DIGITAL CORP,-0.201099
2015-12-31,75607,SYMC,SYMANTEC CORP,-0.055338
2015-12-31,86580,NVDA,NVIDIA CORP,-0.111447
2015-12-31,52329,JEC,JACOBS ENGINEERING GROUP INC,-0.064939
2015-12-31,84373,DGX,QUEST DIAGNOSTICS INC,-0.071649
2015-12-31,77281,WFM,WHOLE FOODS MARKET INC,-0.121145
2015-12-31,77182,PRGO,PERRIGO CO PLC,-0.000929
2015-12-31,88661,COH,COACH INC,0.131889
2015-12-31,89179,ANTM,ANTHEM INC,-0.064285
2015-12-31,78916,AGN,ALLERGAN PLC,-0.089924
2015-12-31,47941,TGNA,TEGNA INC,-0.059269
2015-12-31,10147,EMC,E M C CORP MA,-0.035536
2015-12-31,55976,WMT,WAL MART STORES INC,0.0824449999999999
2015-12-31,13963,NWSA,NEWS CORP NEW,-0.029292
2015-12-31,28345,MUR,MURPHY OIL CORP,-0.126603
2015-12-31,79881,URBN,URBAN OUTFITTERS INC,0.005614
2015-12-31,75825,EOG,EOG RESOURCES INC,0.005515
2015-12-31,87137,DVN,DEVON ENERGY CORP NEW,-0.1282249999999999
2015-12-31,59328,INTC,INTEL CORP,-0.099665
2015-12-31,75034,BHI,BAKER HUGHES INC,-0.057305
2015-12-31,93096,DG,DOLLAR GENERAL CORP NEW,0.044286
2015-12-31,85991,LVLT,LEVEL 3 COMMUNICATIONS INC,-0.102197
2015-12-31,83435,YHOO,YAHOO INC,-0.112848
2015-12-31,85792,PWR,QUANTA SERVICES INC,-0.076643
2015-12-31,85963,BRCM,BROADCOM CORP,-0.054579
2015-12-31,86979,JNPR,JUNIPER NETWORKS INC,-0.145028
2015-12-31,27983,XRX,XEROX CORP,-0.082885
2015-12-31,13567,ADT,A D T CORP,-0.096522
2015-12-31,77730,TSN,TYSON FOODS INC,0.000463
2015-12-31,78034,PDCO,PATTERSON COMPANIES INC,-0.056061
2015-12-31,92655,UNH,UNITEDHEALTH GROUP INC,-0.021181
2015-12-31,52038,SYY,SYSCO CORP,-0.021563
2015-12-31,82598,NTAP,NETAPP INC,-0.166704
2015-12-31,93159,ESV,E N S C O PLC NEW,-0.364622
2015-12-31,49154,TGT,TARGET CORP,-0.002717
2015-12-31,92293,TDC,TERADATA CORP DE,-0.078828
2015-12-31,39538,MAT,MATTEL INC,0.015358
2015-12-31,75100,TIF,TIFFANY & CO NEW,-0.163293
2015-12-31,93002,AVGO,AVAGO TECHNOLOGIES LTD,-0.078915
2015-12-31,87299,AKAM,AKAMAI TECHNOLOGIES INC,-0.133294
2015-12-31,92157,TEL,T E CONNECTIVITY LTD,-0.115407
2015-12-31,70308,ARG,AIRGAS INC,0.012046
2015-12-31,48486,LRCX,LAM RESH CORP,-0.096172
2015-12-31,89641,STX,SEAGATE TECHNOLOGY PLC,-0.2076829999999999
2015-12-31,17005,CVS,C V S HEALTH CORP,-0.0078219999999999
2015-12-31,88845,AET,AETNA INC NEW,-0.055871
2015-12-31,89071,ACN,ACCENTURE PLC IRELAND,0.009852
2015-12-31,88837,GRMN,GARMIN LTD,-0.053638
2015-12-31,89070,ZBH,ZIMMER BIOMET HOLDINGS INC,-0.032559
2015-12-31,14776,SYF,SYNCHRONY FINANCIAL,-0.065539
2015-12-31,79915,NFX,NEWFIELD EXPLORATION CO,-0.107287
2015-12-31,86314,XL,X L GROUP PLC,-0.074628
2015-12-31,85592,PLD,PROLOGIS INC,-0.080482
2015-12-31,63765,SWN,SOUTHWESTERN ENERGY CO,0.250252
2015-12-31,85265,SLG,S L GREEN REALTY CORP,-0.1449929999999999
2015-12-31,82581,HSIC,SCHEIN HENRY INC,-0.04277
2015-12-31,85058,BXP,BOSTON PROPERTIES INC,-0.088935
2015-12-31,77659,BBBY,BED BATH & BEYOND INC,-0.105385
2015-12-31,83443,BRK,BERKSHIRE HATHAWAY INC DEL,-0.017292
2015-12-31,77462,M,MACYS INC,0.155132
2015-12-31,81045,O,REALTY INCOME CORP,0.084318
2015-12-31,53613,MU,MICRON TECHNOLOGY INC,-0.2211449999999999
2015-12-31,78877,CHK,CHESAPEAKE ENERGY CORP,-0.246767
2015-12-31,79265,FLIR,FLIR SYSTEMS INC,0.0415819999999999
2015-12-31,80711,AIV,APARTMENT INVESTMENT & MGMT CO,-0.022083
2015-12-31,52695,GWW,GRAINGER W W INC,-0.029223
2015-12-31,80681,ESS,ESSEX PROPERTY TRUST INC,-0.109953
2015-12-31,91611,FSLR,FIRST SOLAR INC,0.0403609999999999
2015-12-31,80204,MLM,MARTIN MARIETTA MATERIALS INC,-0.080639
2015-12-31,84032,NOV,NATIONAL OILWELL VARCO INC,-0.028467
2015-12-31,15069,MRO,MARATHON OIL CORP,-0.227264
2015-12-31,60206,SNA,SNAP ON INC,-0.057675
2015-12-31,77661,DHI,D R HORTON INC,-0.1412179999999999
2015-12-31,80399,MAC,MACERICH CO,-0.033809
2015-12-31,16432,GT,GOODYEAR TIRE & RUBBER CO,-0.128352
2015-12-31,80381,AVB,AVALONBAY COMMUNITIES INC,-0.068747
2015-12-31,79237,RIG,TRANSOCEAN LTD,-0.1584199999999999
2015-12-31,80100,SPG,SIMON PROPERTY GROUP INC NEW,-0.042067
2015-12-31,28484,HES,HESS CORP,-0.12345
2015-12-31,77178,QCOM,QUALCOMM INC,-0.093028
2015-12-31,76076,CSCO,CISCO SYSTEMS INC,-0.116285
2015-12-31,79547,EQR,EQUITY RESIDENTIAL,-0.055254
2015-12-31,86158,CTSH,COGNIZANT TECHNOLOGY SOLS CORP,0.054715
2015-12-31,10107,MSFT,MICROSOFT CORP,-0.00713
2015-12-31,79145,RCL,ROYAL CARIBBEAN CRUISES LTD,-0.190299
2015-12-31,66093,T,A T & T INC,0.0618009999999999
2015-12-31,79089,FOSL,FOSSIL GROUP INC,
2015-12-31,42585,SJM,SMUCKER J M CO,0.040276
2015-12-31,79129,GGP,GENERAL GROWTH PPTYS INC NEW,0.030404
2015-12-31,32707,HP,HELMERICH & PAYNE INC,-0.051454
2015-12-31,62092,TMO,THERMO FISHER SCIENTIFIC INC,-0.069117
2015-12-31,75224,HAR,HARMAN INTL INDS INC NEW,-0.210481
2015-12-31,79057,ACE,ACE LTD NEW,-0.032449
2015-12-31,60599,CTL,CENTURYLINK INC,0.010234
2015-12-31,59010,GPS,GAP INC,0.010021
2015-12-31,77129,KIM,KIMCO REALTY CORP,0.027489
2015-12-31,25778,CA,C A INC,0.0058519999999999
2015-12-31,77605,BSX,BOSTON SCIENTIFIC CORP,-0.049449
2015-12-31,85269,VLO,VALERO ENERGY CORP NEW,-0.040264
2015-12-31,87055,COST,COSTCO WHOLESALE CORP NEW,-0.064373
2015-12-31,46674,GPC,GENUINE PARTS CO,0.00316
2015-12-31,76226,CBS,C B S CORP NEW,0.007751
2015-12-31,23819,HAL,HALLIBURTON CO,-0.066199
2015-12-31,76282,AN,AUTONATION INC DEL,-0.275159
2015-12-31,89217,AAP,ADVANCE AUTO PARTS INC,0.010132
2015-12-31,75592,PCL,PLUM CREEK TIMBER CO INC,-0.15119
2015-12-31,75154,CCL,CARNIVAL CORP,-0.116657
2015-12-31,14541,CVX,CHEVRON CORP NEW,-0.038895
2015-12-31,42200,PKI,PERKINELMER INC,-0.096796
2015-12-31,69796,STZ,CONSTELLATION BRANDS INC,0.0703859999999999
2015-12-31,77496,MHK,MOHAWK INDUSTRIES INC,-0.121437
