datadate,permno,ticker,comnam,ret_fwd_1
2018-12-31,24942,RTN,RAYTHEON CO,0.072305
2018-12-31,25320,CPB,CAMPBELL SOUP CO,0.0824709999999999
2018-12-31,25419,WHR,WHIRLPOOL CORP,0.242496
2018-12-31,25785,F,FORD MOTOR CO DEL,0.167835
2018-12-31,26825,K,KELLOGG CO,0.032982
2018-12-31,27043,VAR,VARIAN MEDICAL SYSTEMS INC,0.163111
2018-12-31,27828,HPQ,H P INC,0.0746349999999999
2018-12-31,27983,XRX,XEROX CORP,0.425532
2018-12-31,27991,PNW,PINNACLE WEST CAPITAL CORP,0.040829
2018-12-31,28804,ALK,ALASKA AIRGROUP INC,0.048845
2018-12-31,30681,OMC,OMNICOM GROUP INC,0.061253
2018-12-31,30940,FLS,FLOWSERVE CORP,0.161235
2018-12-31,32707,HP,HELMERICH & PAYNE INC,0.165818
2018-12-31,34032,MAS,MASCO CORP,0.110417
2018-12-31,36003,ROL,ROLLINS INC,0.029479
2018-12-31,36468,SHW,SHERWIN WILLIAMS CO,0.069216
2018-12-31,37584,BEN,FRANKLIN RESOURCES INC,-0.003786
2018-12-31,38762,NI,NISOURCE INC,0.0740339999999999
2018-12-31,39538,MAT,MATTEL INC,0.183085
2018-12-31,39917,WY,WEYERHAEUSER CO,0.198266
2018-12-31,40272,IFF,INTERNATIONAL FLAVORS & FRAG INC,0.053832
2018-12-31,40539,TJX,T J X COMPANIES INC NEW,0.1094329999999999
2018-12-31,41080,CMI,CUMMINS INC,0.0986929999999999
2018-12-31,41355,PH,PARKER HANNIFIN CORP,0.1029689999999999
2018-12-31,42200,PKI,PERKINELMER INC,0.150924
2018-12-31,42877,JBHT,HUNT J B TRANSPORT SERVICES INC,0.148373
2018-12-31,43350,SWK,STANLEY BLACK & DECKER INC,0.053855
2018-12-31,43449,MCD,MCDONALDS CORP,0.0047139999999999
2018-12-31,43553,VFC,V F CORP,0.177743
2018-12-31,44601,AVY,AVERY DENNISON CORP,0.160652
2018-12-31,44644,ADP,AUTOMATIC DATA PROCESSING INC,0.0644039999999999
2018-12-31,45751,MMC,MARSH & MCLENNAN COS INC,0.1089349999999999
2018-12-31,45911,SWKS,SKYWORKS SOLUTIONS INC,0.087724
2018-12-31,46578,CLX,CLOROX CO,-0.033241
2018-12-31,46886,KLAC,K L A TENCOR CORP,0.188759
2018-12-31,48486,LRCX,LAM RESH CORP,0.243255
2018-12-31,48506,MCO,MOODYS CORP,0.129791
2018-12-31,49015,LNC,LINCOLN NATIONAL CORP,0.145045
2018-12-31,49373,HRB,BLOCK H & R INC,-0.072262
2018-12-31,50876,LLY,LILLY ELI & CO,0.033676
2018-12-31,52038,SYY,SYSCO CORP,0.023115
2018-12-31,52090,MKC,MCCORMICK & CO INC,-0.114137
2018-12-31,52230,RHI,ROBERT HALF INTERNATIONAL INC,0.124299
2018-12-31,52329,JEC,JACOBS ENGINEERING GROUP INC,0.10635
2018-12-31,52695,GWW,GRAINGER W W INC,0.044047
2018-12-31,52708,LEN,LENNAR CORP,0.21016
2018-12-31,52978,HAS,HASBRO INC,0.120238
2018-12-31,53065,IPG,INTERPUBLIC GROUP COS INC,0.1006629999999999
2018-12-31,54148,PHM,PULTE GROUP INC,0.067927
2018-12-31,56573,ITW,ILLINOIS TOOL WORKS INC,0.081727
2018-12-31,57665,NKE,NIKE INC,0.102297
2018-12-31,57817,JWN,NORDSTROM INC,-0.0063909999999999
2018-12-31,58683,LUV,SOUTHWEST AIRLINES CO,0.21907
2018-12-31,59248,TAP,MOLSON COORS BREWING CO,0.183976
2018-12-31,60206,SNA,SNAP ON INC,0.140374
2018-12-31,60506,PCAR,PACCAR INC,0.144557
2018-12-31,60943,LEG,LEGGETT & PLATT INC,0.140757
2018-12-31,60986,NWL,NEWELL BRANDS INC,0.138836
2018-12-31,61241,AMD,ADVANCED MICRO DEVICES INC,0.320219
2018-12-31,61399,LOW,LOWES COMPANIES INC,0.04424
2018-12-31,61621,PAYX,PAYCHEX INC,0.093219
2018-12-31,61735,AON,AON PLC,0.075432
2018-12-31,62308,TMK,TORCHMARK CORP,0.1238899999999999
2018-12-31,64282,LB,L BRANDS INC,0.082435
2018-12-31,65402,AOS,SMITH A O CORP,0.1238949999999999
2018-12-31,65875,VZ,VERIZON COMMUNICATIONS INC,-0.0120159999999999
2018-12-31,66181,HD,HOME DEPOT INC,0.066053
2018-12-31,66384,WDC,WESTERN DIGITAL CORP,0.214833
2018-12-31,66800,AIG,AMERICAN INTERNATIONAL GROUP INC,0.09483
2018-12-31,69550,MYL,MYLAN N V,0.0909659999999999
2018-12-31,70033,HOG,HARLEY DAVIDSON INC,0.078205
2018-12-31,70578,ECL,ECOLAB INC,0.0713309999999999
2018-12-31,71175,UNM,UNUM GROUP,0.189867
2018-12-31,72726,STT,STATE STREET CORP,0.1220479999999999
2018-12-31,73139,SYK,STRYKER CORP,0.130723
2018-12-31,75107,ABMD,ABIOMED INC,0.077982
2018-12-31,75510,ADBE,ADOBE INC,0.0932849999999999
2018-12-31,75607,SYMC,SYMANTEC CORP,0.1103639999999999
2018-12-31,75828,EA,ELECTRONIC ARTS INC,0.166827
2018-12-31,76082,COG,CABOT OIL & GAS CORP,0.117363
2018-12-31,76201,XLNX,XILINX INC,0.312213
2018-12-31,76605,AZO,AUTOZONE INC,0.008636
2018-12-31,76614,REGN,REGENERON PHARMACEUTICALS INC,0.147217
2018-12-31,76639,TSS,TOTAL SYSTEM SERVICES INC,0.1002499999999999
2018-12-31,76709,IDXX,I D E X X LABORATORIES INC,0.141755
2018-12-31,76744,VRTX,VERTEX PHARMACEUTICALS INC,0.149973
2018-12-31,76841,BIIB,BIOGEN INC,0.107098
2018-12-31,77182,PRGO,PERRIGO CO PLC,0.19661
2018-12-31,77496,MHK,MOHAWK INDUSTRIES INC,0.099046
2018-12-31,77661,DHI,D R HORTON INC,0.107248
2018-12-31,77702,SBUX,STARBUCKS CORP,0.055975
2018-12-31,77730,TSN,TYSON FOODS INC,0.15745
2018-12-31,78975,INTU,INTUIT INC,0.0966549999999999
2018-12-31,78987,MCHP,MICROCHIP TECHNOLOGY INC,0.115392
2018-12-31,79057,CB,CHUBB LTD,0.0278579999999999
2018-12-31,79103,ORLY,O REILLY AUTOMOTIVE INC NEW,-0.0011419999999999
2018-12-31,79145,RCL,ROYAL CARIBBEAN CRUISES LTD,0.225531
2018-12-31,79265,FLIR,FLIR SYSTEMS INC,0.120546
2018-12-31,79545,BWA,BORGWARNER INC,0.175217
2018-12-31,79678,ATVI,ACTIVISION BLIZZARD INC,0.012287
2018-12-31,79698,IT,GARTNER INC,0.060869
2018-12-31,79906,INCY,INCYTE CORP,0.265238
2018-12-31,79915,NFX,NEWFIELD EXPLORATION CO,0.24483
2018-12-31,80080,EMN,EASTMAN CHEMICAL CO,0.1006219999999999
2018-12-31,80191,ALB,ALBEMARLE CORP,0.045389
2018-12-31,80204,MLM,MARTIN MARIETTA MATERIALS INC,0.025886
2018-12-31,80286,TSCO,TRACTOR SUPPLY CO NEW,0.02139
2018-12-31,80320,CPRT,COPART INC,0.057548
2018-12-31,80399,MAC,MACERICH CO,0.064444
2018-12-31,80539,NKTR,NEKTAR THERAPEUTICS,0.286005
2018-12-31,81061,MCK,MCKESSON H B O C INC,0.158849
2018-12-31,81481,DLTR,DOLLAR TREE INC,0.069977
2018-12-31,81540,ABC,AMERISOURCEBERGEN CORP,0.118465
2018-12-31,81696,DISH,DISH NETWORK CORP,0.226174
2018-12-31,81736,RMD,RESMED INC,-0.166322
2018-12-31,81774,FCX,FREEPORT MCMORAN INC,0.131751
2018-12-31,82303,RE,EVEREST RE GROUP LTD,0.0038239999999999
2018-12-31,82598,NTAP,NETAPP INC,0.0733149999999999
2018-12-31,82642,EL,LAUDER ESTEE COS INC,0.046478
2018-12-31,82651,WAT,WATERS CORP,0.223556
2018-12-31,82686,CTXS,CITRIX SYSTEMS INC,-0.0013189999999999
2018-12-31,82775,HIG,HARTFORD FINANCIAL SVCS GRP INC,0.053468
2018-12-31,83143,IRM,IRON MOUNTAIN INC NEW,0.145694
2018-12-31,83621,ANSS,ANSYS INC,0.147683
2018-12-31,84129,ZION,ZIONS BANCORPORATION N A,0.166039
2018-12-31,84381,ROK,ROCKWELL AUTOMATION INC,0.124429
2018-12-31,84761,TTWO,TAKE TWO INTERACTIVE SOFTWR INC,0.0232549999999999
2018-12-31,84769,APH,AMPHENOL CORP NEW,0.083064
2018-12-31,84788,AMZN,AMAZON COM INC,0.142217
2018-12-31,85035,QRVO,QORVO INC,0.074139
2018-12-31,85072,RL,RALPH LAUREN CORP,0.120459
2018-12-31,85348,YUM,YUM BRANDS INC,0.020311
2018-12-31,85459,CHRW,CH ROBINSON WORLDWIDE INC,0.0297709999999999
2018-12-31,85593,AMG,AFFILIATED MANAGERS GROUP INC,0.074973
2018-12-31,85621,MTD,METTLER TOLEDO INTERNATIONAL INC,0.126228
2018-12-31,85631,ADSK,AUTODESK INC,0.142445
2018-12-31,85663,URI,UNITED RENTALS INC,0.219591
2018-12-31,85753,VRSN,VERISIGN INC,0.13938
2018-12-31,85792,PWR,QUANTA SERVICES INC,0.171986
2018-12-31,85913,MAR,MARRIOTT INTERNATIONAL INC NEW,0.052893
2018-12-31,85914,BBY,BEST BUY COMPANY INC,0.11648
2018-12-31,85926,SEE,SEALED AIR CORP NEW,0.131654
2018-12-31,86111,AMT,AMERICAN TOWER CORP NEW,0.09051
2018-12-31,86356,EBAY,EBAY INC,0.196689
2018-12-31,86580,NVDA,NVIDIA CORP,0.074679
2018-12-31,86783,BKNG,BOOKING HOLDINGS INC,0.0619899999999999
2018-12-31,86964,FFIV,F 5 NETWORKS INC,-0.008765
2018-12-31,86979,JNPR,JUNIPER NETWORKS INC,-0.038146
2018-12-31,86996,SBAC,S B A COMMUNICATIONS CORP NEW,0.125394
2018-12-31,87055,COST,COSTCO WHOLESALE CORP NEW,0.051506
2018-12-31,87137,DVN,DEVON ENERGY CORP NEW,0.180242
2018-12-31,87184,RHT,RED HAT INC,0.010426
2018-12-31,87267,BLK,BLACKROCK INC,0.054567
2018-12-31,87447,UPS,UNITED PARCEL SERVICE INC,0.078593
2018-12-31,87541,PKG,PACKAGING CORP AMERICA,0.128022
2018-12-31,87657,EW,EDWARDS LIFESCIENCES CORP,0.11052
2018-12-31,87717,EXPD,EXPEDITORS INTERNATIONAL WA INC,0.0156709999999999
2018-12-31,87842,MET,METLIFE INC,0.110175
2018-12-31,88031,MNST,MONSTER BEVERAGE CORP NEW,0.160842
2018-12-31,88352,ISRG,INTUITIVE SURGICAL INC,0.091277
2018-12-31,88446,ILMN,ILLUMINA INC,-0.069249
2018-12-31,88664,JKHY,HENRY JACK & ASSOC INC,0.053464
2018-12-31,88853,FLR,FLUOR CORP NEW,0.133614
2018-12-31,88860,ALGN,ALIGN TECHNOLOGY INC,0.186603
2018-12-31,89002,ADS,ALLIANCE DATA SYSTEMS CORP,0.181202
2018-12-31,89195,PFG,PRINCIPAL FINANCIAL GROUP INC,0.131475
2018-12-31,89258,PRU,PRUDENTIAL FINANCIAL INC,0.127759
2018-12-31,89393,NFLX,NETFLIX INC,0.2663
2018-12-31,89509,XEC,CIMAREX ENERGY CO,0.21996
2018-12-31,89533,WYNN,WYNN RESORTS LTD,0.241556
2018-12-31,89617,EQIX,EQUINIX INC,0.11544
2018-12-31,89866,LKQ,L K Q CORP,0.1028299999999999
2018-12-31,90038,AIZ,ASSURANT INC,0.0756059999999999
2018-12-31,90071,NRG,N R G ENERGY INC,0.031738
2018-12-31,90215,CRM,SALESFORCE COM INC,0.107413
2018-12-31,90520,CE,CELANESE CORP DEL,0.062255
2018-12-31,90829,CF,C F INDUSTRIES HOLDINGS INC,0.001118
2018-12-31,90880,AMP,AMERIPRISE FINANCIAL INC,0.210892
2018-12-31,91068,CMG,CHIPOTLE MEXICAN GRILL INC,0.224445
2018-12-31,91152,TDG,TRANSDIGM GROUP INC,0.147697
2018-12-31,91233,MA,MASTERCARD INC,0.118812
2018-12-31,91416,HBI,HANESBRANDS INC,0.194229
2018-12-31,91461,WU,WESTERN UNION CO,0.0676539999999999
2018-12-31,91556,ROST,ROSS STORES INC,0.105112
2018-12-31,91668,IPGP,I P G PHOTONICS CORP,0.171878
2018-12-31,91849,BR,BROADRIDGE FINANCIAL SOLUTNS INC,0.045484
2018-12-31,92157,TEL,T E CONNECTIVITY LTD,0.068243
2018-12-31,92322,ULTA,ULTA BEAUTY INC,0.190189
2018-12-31,92402,MSCI,M S C I INC,0.152821
2018-12-31,92602,PM,PHILIP MORRIS INTERNATIONAL INC,0.147091
2018-12-31,92611,V,VISA INC,0.021168
2018-12-31,93002,AVGO,BROADCOM INC,0.052839
2018-12-31,93089,VRSK,VERISK ANALYTICS INC,0.0746609999999999
2018-12-31,93132,FTNT,FORTINET INC,0.085079
