datadate,permno,ticker,comnam,ret_fwd_1
2018-12-31,13983,COTY,COTY INC,0.180827
2018-12-31,77462,M,MACYS INC,-0.118957
2018-12-31,40125,DXC,D X C TECHNOLOGY CO,0.203843
2018-12-31,77606,KSS,KOHLS CORP,0.033324
2018-12-31,15456,FL,FOOT LOCKER INC,0.054949
2018-12-31,53613,MU,MICRON TECHNOLOGY INC,0.202438
2018-12-31,89217,AAP,ADVANCE AUTO PARTS INC,0.00895
2018-12-31,85072,RL,RALPH LAUREN CORP,0.120459
2018-12-31,13936,PVH,P V H CORP,0.171757
2018-12-31,75034,BHGE,BAKER HUGHES INC NEW,0.094179
2018-12-31,16816,BHF,BRIGHTHOUSE FINANCIAL INC,0.222966
2018-12-31,17005,CVS,C V S HEALTH CORP,0.005989
2018-12-31,89866,LKQ,L K Q CORP,0.1028299999999999
2018-12-31,86979,JNPR,JUNIPER NETWORKS INC,-0.038146
2018-12-31,13963,NWSA,NEWS CORP NEW,0.128296
2018-12-31,13168,TRIP,TRIPADVISOR INC,0.061675
2018-12-31,16678,KR,KROGER CO,0.028082
2018-12-31,59010,GPS,GAP INC,-0.005109
2018-12-31,27983,XRX,XEROX CORP,0.425532
2018-12-31,60599,CTL,CENTURYLINK INC,0.009121
2018-12-31,93429,CBOE,C B O E GLOBAL MARKETS INC,-0.048712
2018-12-31,49154,TGT,TARGET CORP,0.1024539999999999
2018-12-31,85792,PWR,QUANTA SERVICES INC,0.171986
2018-12-31,16432,GT,GOODYEAR TIRE & RUBBER CO,0.043956
2018-12-31,77496,MHK,MOHAWK INDUSTRIES INC,0.099046
2018-12-31,52329,JEC,JACOBS ENGINEERING GROUP INC,0.10635
2018-12-31,55976,WMT,WALMART INC,0.026671
2018-12-31,60871,ADI,ANALOG DEVICES INC,0.149712
2018-12-31,84373,DGX,QUEST DIAGNOSTICS INC,0.053262
2018-12-31,91063,VIAB,VIACOM INC NEW,0.142647
2018-12-31,19502,WBA,WALGREENS BOOTS ALLIANCE INC,0.055415
2018-12-31,77661,DHI,D R HORTON INC,0.107248
2018-12-31,10909,CERN,CERNER CORP,0.045002
2018-12-31,14939,KEYS,KEYSIGHT TECHNOLOGIES INC,0.190232
2018-12-31,60206,SNA,SNAP ON INC,0.140374
2018-12-31,88661,TPR,TAPESTRY INC,0.144863
2018-12-31,59328,INTC,INTEL CORP,0.0019489999999999
2018-12-31,82581,HSIC,SCHEIN HENRY INC,-0.0125429999999999
2018-12-31,87299,AKAM,AKAMAI TECHNOLOGIES INC,0.063715
2018-12-31,46674,GPC,GENUINE PARTS CO,0.037475
2018-12-31,60986,NWL,NEWELL BRANDS INC,0.138836
2018-12-31,90808,EXPE,EXPEDIA GROUP INC,0.056489
2018-12-31,59248,TAP,MOLSON COORS BREWING CO,0.183976
2018-12-31,81481,DLTR,DOLLAR TREE INC,0.069977
2018-12-31,93096,DG,DOLLAR GENERAL CORP NEW,0.068588
2018-12-31,75100,TIF,TIFFANY & CO NEW,0.0999989999999999
2018-12-31,89179,ANTM,ANTHEM INC,0.151614
2018-12-31,91103,UAL,UNITED CONTINENTAL HOLDINGS INC,0.040179
2018-12-31,85035,QRVO,QORVO INC,0.074139
2018-12-31,16851,DWDP,DOWDUPONT INC,0.004071
2018-12-31,93002,AVGO,BROADCOM INC,0.052839
2018-12-31,92157,TEL,T E CONNECTIVITY LTD,0.068243
2018-12-31,52230,RHI,ROBERT HALF INTERNATIONAL INC,0.124299
2018-12-31,90373,DLR,DIGITAL REALTY TRUST INC,0.0147
2018-12-31,90305,EXR,EXTRA SPACE STORAGE INC,0.087754
2018-12-31,89641,STX,SEAGATE TECHNOLOGY PLC,0.145347
2018-12-31,66093,T,A T & T INC,0.0690279999999999
2018-12-31,89071,ACN,ACCENTURE PLC IRELAND,0.0868299999999999
2018-12-31,48653,HUM,HUMANA INC,0.076474
2018-12-31,89017,WLTW,WILLIS TOWERS WATSON PUB LTD CO,0.0698739999999999
2018-12-31,88837,GRMN,GARMIN LTD,0.090446
2018-12-31,11762,ETN,EATON CORP PLC,0.108445
2018-12-31,42585,SJM,SMUCKER J M CO,0.1197309999999999
2018-12-31,15707,HPE,HEWLETT PACKARD ENTERPRISE CO,0.178067
2018-12-31,85592,PLD,PROLOGIS INC,0.175693
2018-12-31,85914,BBY,BEST BUY COMPANY INC,0.11648
2018-12-31,80286,TSCO,TRACTOR SUPPLY CO NEW,0.02139
2018-12-31,85265,SLG,S L GREEN REALTY CORP,0.166716
2018-12-31,69550,MYL,MYLAN N V,0.0909659999999999
2018-12-31,85058,BXP,BOSTON PROPERTIES INC,0.169557
2018-12-31,89269,CNC,CENTENE CORP DEL,0.130337
2018-12-31,45911,SWKS,SKYWORKS SOLUTIONS INC,0.087724
2018-12-31,86964,FFIV,F 5 NETWORKS INC,-0.008765
2018-12-31,84767,ARE,ALEXANDRIA REAL EST EQUITIES INC,0.140819
2018-12-31,77178,QCOM,QUALCOMM INC,-0.131954
2018-12-31,21186,WRK,WESTROCK CO,0.076025
2018-12-31,83443,BRK,BERKSHIRE HATHAWAY INC DEL,0.004561
2018-12-31,60628,FDX,FEDEX CORP,0.098563
2018-12-31,78916,AGN,ALLERGAN PLC,0.075111
2018-12-31,81045,O,REALTY INCOME CORP,0.0911029999999999
2018-12-31,77357,SNPS,SYNOPSYS INC,0.106043
2018-12-31,80711,AIV,APARTMENT INVESTMENT & MGMT CO,0.126432
2018-12-31,89070,ZBH,ZIMMER BIOMET HOLDINGS INC,0.054205
2018-12-31,76614,REGN,REGENERON PHARMACEUTICALS INC,0.147217
2018-12-31,80681,ESS,ESSEX PROPERTY TRUST INC,0.103891
2018-12-31,28804,ALK,ALASKA AIRGROUP INC,0.048845
2018-12-31,80399,MAC,MACERICH CO,0.064444
2018-12-31,80381,AVB,AVALONBAY COMMUNITIES INC,0.106317
2018-12-31,92322,ULTA,ULTA BEAUTY INC,0.190189
2018-12-31,32870,HRL,HORMEL FOODS CORP,-0.005615
2018-12-31,80183,MAA,MID AMERICA APT COMMUNITIES INC,0.0662389999999999
2018-12-31,20482,ABT,ABBOTT LABORATORIES,0.011311
2018-12-31,82642,EL,LAUDER ESTEE COS INC,0.046478
2018-12-31,12062,LH,LABORATORY CORP AMERICA HLDGS,0.100702
2018-12-31,80100,SPG,SIMON PROPERTY GROUP INC NEW,0.082012
2018-12-31,11618,FAST,FASTENAL CO,0.162367
2018-12-31,76076,CSCO,CISCO SYSTEMS INC,0.096908
2018-12-31,77730,TSN,TYSON FOODS INC,0.15745
2018-12-31,79782,REG,REGENCY CENTERS CORP,0.1056029999999999
2018-12-31,66384,WDC,WESTERN DIGITAL CORP,0.214833
2018-12-31,32803,HFC,HOLLYFRONTIER CORP,0.1000129999999999
2018-12-31,79547,EQR,EQUITY RESIDENTIAL,0.0971269999999999
2018-12-31,79265,FLIR,FLIR SYSTEMS INC,0.120546
2018-12-31,79145,RCL,ROYAL CARIBBEAN CRUISES LTD,0.225531
2018-12-31,79545,BWA,BORGWARNER INC,0.175217
2018-12-31,86158,CTSH,COGNIZANT TECHNOLOGY SOLS CORP,0.095569
2018-12-31,12981,FBHS,FORTUNE BRANDS HOME & SECUR INC,0.190319
2018-12-31,79057,CB,CHUBB LTD,0.0278579999999999
2018-12-31,60097,MDT,MEDTRONIC PLC,-0.030354
2018-12-31,10516,ADM,ARCHER DANIELS MIDLAND CO,0.0938239999999999
2018-12-31,77129,KIM,KIMCO REALTY CORP,0.158992
2018-12-31,76226,CBS,C B S CORP NEW,0.12919
2018-12-31,12369,GM,GENERAL MOTORS CO,0.164417
2018-12-31,52708,LEN,LENNAR CORP,0.21016
2018-12-31,75341,DRE,DUKE REALTY CORP,0.126858
2018-12-31,90272,WCG,WELLCARE HEALTH PLANS INC,0.168979
2018-12-31,90386,MOS,MOSAIC CO NEW,0.103001
2018-12-31,61815,NBL,NOBLE ENERGY INC,0.188732
