datadate,permno,ticker,comnam,ret_fwd_1
2017-12-31,75100,TIF,TIFFANY & CO NEW,0.024774
2017-12-31,52329,JEC,JACOBS ENGINEERING GROUP INC,0.051863
2017-12-31,54148,PHM,PULTE GROUP INC,-0.043907
2017-12-31,93096,DG,DOLLAR GENERAL CORP NEW,0.1102929999999999
2017-12-31,49154,TGT,TARGET CORP,0.1515969999999999
2017-12-31,53613,MU,MICRON TECHNOLOGY INC,0.0620299999999999
2017-12-31,69550,MYL,MYLAN N V,0.011563
2017-12-31,84373,DGX,QUEST DIAGNOSTICS INC,0.0777929999999999
2017-12-31,45356,JCI,JOHNSON CONTROLS INTL PLC,0.025565
2017-12-31,86356,EBAY,EBAY INC,0.0740519999999999
2017-12-31,88661,TPR,TAPESTRY INC,0.062332
2017-12-31,91103,UAL,UNITED CONTINENTAL HOLDINGS INC,0.005031
2017-12-31,77661,DHI,D R HORTON INC,-0.040754
2017-12-31,20482,ABT,ABBOTT LABORATORIES,0.0928949999999999
2017-12-31,85792,PWR,QUANTA SERVICES INC,-0.017053
2017-12-31,16678,KR,KROGER CO,0.1048109999999999
2017-12-31,12369,GM,GENERAL MOTORS CO,0.033443
2017-12-31,12308,CHTR,CHARTER COMMUNICATIONS INC NEW,0.1217019999999999
2017-12-31,86158,CTSH,COGNIZANT TECHNOLOGY SOLS CORP,0.096801
2017-12-31,13168,TRIP,TRIPADVISOR INC,0.004894
2017-12-31,43350,SWK,STANLEY BLACK & DECKER INC,-0.0215899999999999
2017-12-31,85035,QRVO,QORVO INC,0.076428
2017-12-31,81481,DLTR,DOLLAR TREE INC,0.070462
2017-12-31,43553,VFC,V F CORP,0.095287
2017-12-31,89217,AAP,ADVANCE AUTO PARTS INC,0.172338
2017-12-31,78034,PDCO,PATTERSON COMPANIES INC,-0.0006459999999999
2017-12-31,22293,GLW,CORNING INC,-0.02527
2017-12-31,45911,SWKS,SKYWORKS SOLUTIONS INC,0.022602
2017-12-31,52230,RHI,ROBERT HALF INTERNATIONAL INC,0.040932
2017-12-31,52708,LEN,LENNAR CORP,-0.009739
2017-12-31,93002,AVGO,BROADCOM LTD,-0.035727
2017-12-31,46674,GPC,GENUINE PARTS CO,0.0941579999999999
2017-12-31,92157,TEL,T E CONNECTIVITY LTD,0.077609
2017-12-31,90373,DLR,DIGITAL REALTY TRUST INC,-0.01832
2017-12-31,21186,WRK,WESTROCK CO,0.052905
2017-12-31,90305,EXR,EXTRA SPACE STORAGE INC,-0.046597
2017-12-31,79678,ATVI,ACTIVISION BLIZZARD INC,0.16952
2017-12-31,87299,AKAM,AKAMAI TECHNOLOGIES INC,0.028782
2017-12-31,89641,STX,SEAGATE TECHNOLOGY PLC,0.318112
2017-12-31,60206,SNA,SNAP ON INC,-0.018354
2017-12-31,89071,ACN,ACCENTURE PLC IRELAND,0.048509
2017-12-31,79265,FLIR,FLIR SYSTEMS INC,0.097256
2017-12-31,82581,HSIC,SCHEIN HENRY INC,0.0818
2017-12-31,85675,EVHC,ENVISION HEALTHCARE CORP,0.040177
2017-12-31,89017,WLTW,WILLIS TOWERS WATSON PUB LTD CO,0.063701
2017-12-31,88837,GRMN,GARMIN LTD,0.055372
2017-12-31,76076,CSCO,CISCO SYSTEMS INC,0.0909669999999999
2017-12-31,80286,TSCO,TRACTOR SUPPLY CO NEW,0.018867
2017-12-31,86314,XL,X L GROUP LTD,0.046582
2017-12-31,60628,FDX,FEDEX CORP,0.050656
2017-12-31,85592,PLD,PROLOGIS INC,0.008101
2017-12-31,12981,FBHS,FORTUNE BRANDS HOME & SECUR INC,0.035182
2017-12-31,90808,EXPE,EXPEDIA INC DE,0.0675989999999999
2017-12-31,11762,ETN,EATON CORP PLC,0.061577
2017-12-31,85265,SLG,S L GREEN REALTY CORP,-0.0052619999999999
2017-12-31,85058,BXP,BOSTON PROPERTIES INC,-0.049804
2017-12-31,25953,DOV,DOVER CORP,0.050488
2017-12-31,84767,ARE,ALEXANDRIA REAL EST EQUITIES INC,-0.008015
2017-12-31,78916,AGN,ALLERGAN PLC,0.100768
2017-12-31,39538,MAT,MATTEL INC,0.028709
2017-12-31,83443,BRK,BERKSHIRE HATHAWAY INC DEL,0.080326
2017-12-31,52978,HAS,HASBRO INC,0.04556
2017-12-31,81045,O,REALTY INCOME CORP,-0.064529
2017-12-31,80711,AIV,APARTMENT INVESTMENT & MGMT CO,-0.043982
2017-12-31,27983,XRX,XEROX CORP,0.169641
2017-12-31,80681,ESS,ESSEX PROPERTY TRUST INC,-0.03596
2017-12-31,77274,GILD,GILEAD SCIENCES INC,0.168538
2017-12-31,11618,FAST,FASTENAL CO,0.010502
2017-12-31,80399,MAC,MACERICH CO,-0.0180999999999999
2017-12-31,76841,BIIB,BIOGEN INC,0.090585
2017-12-31,89070,ZBH,ZIMMER BIOMET HOLDINGS INC,0.052252
2017-12-31,80381,AVB,AVALONBAY COMMUNITIES INC,-0.046097
2017-12-31,59248,TAP,MOLSON COORS BREWING CO,0.02256
2017-12-31,86964,FFIV,F 5 NETWORKS INC,0.100309
2017-12-31,10138,TROW,T ROWE PRICE GROUP INC,0.062652
2017-12-31,57665,NKE,NIKE INC,0.089448
2017-12-31,80183,MAA,MID AMERICA APT COMMUNITIES INC,-0.043637
2017-12-31,82686,CTXS,CITRIX SYSTEMS INC,0.052891
2017-12-31,90386,MOS,MOSAIC CO NEW,0.0627129999999999
2017-12-31,80100,SPG,SIMON PROPERTY GROUP INC NEW,-0.049937
2017-12-31,12062,LH,LABORATORY CORP AMERICA HLDGS,0.092775
2017-12-31,23660,CTAS,CINTAS CORP,0.079786
2017-12-31,79782,REG,REGENCY CENTERS CORP,-0.091833
2017-12-31,85269,VLO,VALERO ENERGY CORP NEW,0.042974
2017-12-31,28804,ALK,ALASKA AIRGROUP INC,-0.107036
2017-12-31,79547,EQR,EQUITY RESIDENTIAL,-0.035072
2017-12-31,66093,T,A T & T INC,-0.02512
2017-12-31,73139,SYK,STRYKER CORP,0.060412
2017-12-31,79145,RCL,ROYAL CARIBBEAN CRUISES LTD,0.118435
2017-12-31,81736,RMD,RESMED INC,0.188905
2017-12-31,10516,ADM,ARCHER DANIELS MIDLAND CO,0.070407
2017-12-31,79129,GGP,G G P INC,-0.016591
2017-12-31,79545,BWA,BORGWARNER INC,0.099994
2017-12-31,82642,EL,LAUDER ESTEE COS INC,0.059473
2017-12-31,92655,UNH,UNITEDHEALTH GROUP INC,0.0728269999999999
2017-12-31,58683,LUV,SOUTHWEST AIRLINES CO,-0.072247
2017-12-31,79057,CB,CHUBB LTD,0.067369
2017-12-31,13407,FB,FACEBOOK INC,0.057907
2017-12-31,37584,BEN,FRANKLIN RESOURCES INC,-0.022432
2017-12-31,41080,CMI,CUMMINS INC,0.0631119999999999
2017-12-31,65541,COO,COOPER COMPANIES INC,0.1218949999999999
2017-12-31,77129,KIM,KIMCO REALTY CORP,-0.124616
2017-12-31,52695,GWW,GRAINGER W W INC,0.1402179999999999
2017-12-31,76226,CBS,C B S CORP NEW,-0.024759
2017-12-31,88352,ISRG,INTUITIVE SURGICAL INC,0.1816519999999999
2017-12-31,76614,REGN,REGENERON PHARMACEUTICALS INC,-0.025963
2017-12-31,82598,NTAP,NETAPP INC,0.114129
2017-12-31,87432,A,AGILENT TECHNOLOGIES INC,0.095261
2017-12-31,75341,DRE,DUKE REALTY CORP,-0.030601
2017-12-31,25785,F,FORD MOTOR CO DEL,-0.100479
2017-12-31,42200,PKI,PERKINELMER INC,0.096037
2017-12-31,83906,SRCL,STERICYCLE INC,0.1071979999999999
2017-12-31,60097,MDT,MEDTRONIC PLC,0.062453
2017-12-31,75154,CCL,CARNIVAL CORP,0.0777509999999999
2017-12-31,88860,ALGN,ALIGN TECHNOLOGY INC,0.177971
2017-12-31,42585,SJM,SMUCKER J M CO,0.02013
2017-12-31,57817,JWN,NORDSTROM INC,0.039535
2017-12-31,85459,CHRW,CH ROBINSON WORLDWIDE INC,0.025402
2017-12-31,15069,MRO,MARATHON OIL CORP,0.073224
