datadate,permno,ticker,comnam,ret_fwd_1
2019-12-31,77462,M,MACYS INC,-0.063065
2019-12-31,89866,LKQ,L K Q CORP,-0.085754
2019-12-31,13936,PVH,P V H CORP,-0.172294
2019-12-31,53613,MU,MICRON TECHNOLOGY INC,-0.01413
2019-12-31,77606,KSS,KOHLS CORP,-0.162242
2019-12-31,17005,CVS,C V S HEALTH CORP,-0.081661
2019-12-31,52329,JEC,JACOBS ENGINEERING GROUP INC,0.030872
2019-12-31,19502,WBA,WALGREENS BOOTS ALLIANCE INC,-0.138851
2019-12-31,59010,GPS,GAP INC,-0.002855
2019-12-31,34817,NUE,NUCOR CORP,-0.1574829999999999
2019-12-31,27983,XRX,XEROX HOLDINGS CORP,-0.036559
2019-12-31,13963,NWSA,NEWS CORP NEW,-0.038075
2019-12-31,89509,XEC,CIMAREX ENERGY CO,-0.1651409999999999
2019-12-31,16678,KR,KROGER CO,-0.074774
2019-12-31,77661,DHI,D R HORTON INC,0.120975
2019-12-31,40272,IFF,INTERNATIONAL FLAVORS & FRAG INC,0.014899
2019-12-31,89269,CNC,CENTENE CORP DEL,-0.002254
2019-12-31,77496,MHK,MOHAWK INDUSTRIES INC,-0.035763
2019-12-31,91937,TMUS,T MOBILE U S INC,0.0085189999999999
2019-12-31,85072,RL,RALPH LAUREN CORP,-0.033035
2019-12-31,13983,COTY,COTY INC,-0.0892999999999999
2019-12-31,66384,WDC,WESTERN DIGITAL CORP,0.038561
2019-12-31,12981,FBHS,FORTUNE BRANDS HOME & SECUR INC,0.0502759999999999
2019-12-31,60628,FDX,FEDEX CORP,-0.04475
2019-12-31,86979,JNPR,JUNIPER NETWORKS INC,-0.0699159999999999
2019-12-31,10909,CERN,CERNER CORP,-0.022556
2019-12-31,52708,LEN,LENNAR CORP,0.190401
2019-12-31,85792,PWR,QUANTA SERVICES INC,-0.03962
2019-12-31,49154,TGT,TARGET CORP,-0.137561
2019-12-31,89217,AAP,ADVANCE AUTO PARTS INC,-0.1786849999999999
2019-12-31,75825,EOG,EOG RESOURCES INC,-0.127404
2019-12-31,55976,WMT,WALMART INC,-0.037904
2019-12-31,92239,CXO,CONCHO RESOURCES INC,-0.135935
2019-12-31,75100,TIF,TIFFANY & CO NEW,0.001469
2019-12-31,13641,FANG,DIAMONDBACK ENERGY INC,-0.200094
2019-12-31,56274,CAG,CONAGRA BRANDS INC,-0.033645
2019-12-31,85663,URI,UNITED RENTALS INC,-0.187664
2019-12-31,88661,TPR,TAPESTRY INC,-0.045794
2019-12-31,59328,INTC,INTEL CORP,0.066871
2019-12-31,60206,SNA,SNAP ON INC,-0.058974
2019-12-31,64186,CI,CIGNA CORP NEW,-0.060521
2019-12-31,77182,PRGO,PERRIGO CO PLC,0.102842
2019-12-31,85914,BBY,BEST BUY COMPANY INC,-0.036721
2019-12-31,79545,BWA,BORGWARNER INC,-0.210844
2019-12-31,87299,AKAM,AKAMAI TECHNOLOGIES INC,0.07939
2019-12-31,54148,PHM,PULTE GROUP INC,0.149473
2019-12-31,66093,T,A T & T INC,-0.025353
2019-12-31,76614,REGN,REGENERON PHARMACEUTICALS INC,-0.101279
2019-12-31,15069,MRO,MARATHON OIL CORP,-0.164039
2019-12-31,39490,APA,APACHE CORP,0.080763
2019-12-31,93429,CBOE,C B O E GLOBAL MARKETS INC,0.025533
2019-12-31,15707,HPE,HEWLETT PACKARD ENTERPRISE CO,-0.12299
2019-12-31,12872,MPC,MARATHON PETROLEUM CORP,-0.096736
2019-12-31,93002,AVGO,BROADCOM INC,-0.035665
2019-12-31,90808,EXPE,EXPEDIA GROUP INC,0.001567
2019-12-31,92157,TEL,T E CONNECTIVITY LTD,-0.039489
2019-12-31,60599,CTL,CENTURYLINK INC,0.0327649999999999
2019-12-31,90373,DLR,DIGITAL REALTY TRUST INC,0.025842
2019-12-31,13407,FB,FACEBOOK INC,-0.017573
2019-12-31,45911,SWKS,SKYWORKS SOLUTIONS INC,-0.065248
2019-12-31,90305,EXR,EXTRA SPACE STORAGE INC,0.046608
2019-12-31,52230,RHI,ROBERT HALF INTERNATIONAL INC,-0.08016
2019-12-31,89641,STX,SEAGATE TECHNOLOGY PLC,-0.043485
2019-12-31,93096,DG,DOLLAR GENERAL CORP NEW,-0.015725
2019-12-31,59248,TAP,MOLSON COORS BREWING CO,0.029869
2019-12-31,82581,HSIC,SCHEIN HENRY INC,0.0319729999999999
2019-12-31,89071,ACN,ACCENTURE PLC IRELAND,-0.022956
2019-12-31,90272,WCG,WELLCARE HEALTH PLANS INC,
2019-12-31,91668,IPGP,I P G PHOTONICS CORP,-0.120331
2019-12-31,80286,TSCO,TRACTOR SUPPLY CO NEW,-0.006544
2019-12-31,86158,CTSH,COGNIZANT TECHNOLOGY SOLS CORP,-0.011619
2019-12-31,89017,WLTW,WILLIS TOWERS WATSON PUB LTD CO,0.045001
2019-12-31,32803,HFC,HOLLYFRONTIER CORP,-0.115479
2019-12-31,11618,FAST,FASTENAL CO,-0.050556
2019-12-31,77357,SNPS,SYNOPSYS INC,0.058398
2019-12-31,88837,GRMN,GARMIN LTD,-0.007553
2019-12-31,85592,PLD,PROLOGIS INC,0.040657
2019-12-31,11600,XRAY,DENTSPLY SIRONA INC,-0.011726
2019-12-31,46674,GPC,GENUINE PARTS CO,-0.120475
2019-12-31,85265,SLG,S L GREEN REALTY CORP,0.000441
2019-12-31,85058,BXP,BOSTON PROPERTIES INC,0.0385229999999999
2019-12-31,84767,ARE,ALEXANDRIA REAL EST EQUITIES INC,0.008726
2019-12-31,83443,BRK,BERKSHIRE HATHAWAY INC DEL,-0.010439
2019-12-31,41080,CMI,CUMMINS INC,-0.107413
2019-12-31,81045,O,REALTY INCOME CORP,0.066777
2019-12-31,11762,ETN,EATON CORP PLC,-0.003939
2019-12-31,69550,MYL,MYLAN N V,0.064372
2019-12-31,76841,BIIB,BIOGEN INC,-0.095258
2019-12-31,77730,TSN,TYSON FOODS INC,-0.093677
2019-12-31,80711,AIV,APARTMENT INVESTMENT & MGMT CO,0.019223
2019-12-31,21186,WRK,WESTROCK CO,-0.0924209999999999
2019-12-31,80681,ESS,ESSEX PROPERTY TRUST INC,0.028282
2019-12-31,89179,ANTM,ANTHEM INC,-0.1229769999999999
2019-12-31,78916,AGN,ALLERGAN PLC,-0.0249959999999999
2019-12-31,79906,INCY,INCYTE CORP,-0.164493
2019-12-31,80381,AVB,AVALONBAY COMMUNITIES INC,0.032033
2019-12-31,84373,DGX,QUEST DIAGNOSTICS INC,0.039996
2019-12-31,85035,QRVO,QORVO INC,-0.0905199999999999
