datadate,permno,ticker,comnam,ret_fwd_1
2021-12-31,25582,LHX,L3HARRIS TECHNOLOGIES INC,-0.018524
2021-12-31,88661,TPR,TAPESTRY INC,-0.065271
2021-12-31,19502,WBA,WALGREENS BOOTS ALLIANCE INC,-0.046012
2021-12-31,16678,KR,KROGER CO,-0.036898
2021-12-31,89269,CNC,CENTENE CORP DEL,-0.056311
2021-12-31,91937,TMUS,T MOBILE U S INC,-0.067339
2021-12-31,16692,IR,INGERSOLL RAND INC,-0.091482
2021-12-31,89866,LKQ,L K Q CORP,-0.085624
2021-12-31,13936,PVH,P V H CORP,-0.109142
2021-12-31,59328,INTC,INTEL CORP,-0.052039
2021-12-31,86979,JNPR,JUNIPER NETWORKS INC,-0.024923
2021-12-31,82581,HSIC,SCHEIN HENRY INC,-0.028763
2021-12-31,60206,SNA,SNAP ON INC,-0.033104
2021-12-31,86964,FFIV,F 5 INC,-0.151567
2021-12-31,13963,NWSA,NEWS CORP NEW,-0.003138
2021-12-31,59010,GPS,GAP INC,0.030595
2021-12-31,77661,DHI,D R HORTON INC,-0.177317
2021-12-31,89179,ANTM,ANTHEM INC,-0.048647
2021-12-31,12062,LH,LABORATORY CORP AMERICA HLDGS,-0.136374
2021-12-31,84373,DGX,QUEST DIAGNOSTICS INC,-0.215999
2021-12-31,15707,HPE,HEWLETT PACKARD ENTERPRISE CO,0.03551
2021-12-31,77496,MHK,MOHAWK INDUSTRIES INC,-0.133439
2021-12-31,89217,AAP,ADVANCE AUTO PARTS INC,-0.034893
2021-12-31,48653,HUM,HUMANA INC,-0.153839
2021-12-31,20057,VTRS,VIATRIS INC,0.10643
2021-12-31,53613,MU,MICRON TECHNOLOGY INC,-0.116801
2021-12-31,81481,DLTR,DOLLAR TREE INC,-0.066183
2021-12-31,10909,CERN,CERNER CORP,-0.017982
2021-12-31,79545,BWA,BORGWARNER INC,-0.027069
2021-12-31,52230,RHI,ROBERT HALF INTERNATIONAL INC,0.015603
2021-12-31,76841,BIIB,BIOGEN INC,-0.058019
2021-12-31,17005,CVS,C V S HEALTH CORP,0.037805
2021-12-31,55976,WMT,WALMART INC,-0.033727
2021-12-31,60599,LUMN,LUMEN TECHOLOGIES INC,-0.01514
2021-12-31,76614,REGN,REGENERON PHARMACEUTICALS INC,-0.036309
2021-12-31,54148,PHM,PULTE GROUP INC,-0.078202
2021-12-31,85072,RL,RALPH LAUREN CORP,-0.067474
2021-12-31,85914,BBY,BEST BUY COMPANY INC,-0.022835
2021-12-31,18420,FOXA,FOX CORP,0.100542
2021-12-31,59248,TAP,MOLSON COORS BEVERAGE CO,0.028263
2021-12-31,77730,TSN,TYSON FOODS INC,0.042795
2021-12-31,49154,TGT,TARGET CORP,-0.047572
2021-12-31,93429,CBOE,C B O E GLOBAL MARKETS INC,-0.091028
2021-12-31,93002,AVGO,BROADCOM INC,-0.11952
2021-12-31,21186,WRK,WESTROCK CO,0.040577
2021-12-31,66384,WDC,WESTERN DIGITAL CORP,-0.206563
2021-12-31,92157,TEL,T E CONNECTIVITY LTD,-0.113611
2021-12-31,79906,INCY,INCYTE CORP,0.01267
2021-12-31,90373,DLR,DIGITAL REALTY TRUST INC,-0.156273
2021-12-31,90305,EXR,EXTRA SPACE STORAGE INC,-0.125877
2021-12-31,13407,FB,META PLATFORMS INC,-0.068649
2021-12-31,89641,STX,SEAGATE TECHNOLOGY HOLDINGS PLC,-0.051602
2021-12-31,89071,ACN,ACCENTURE PLC IRELAND,-0.144735
2021-12-31,52329,J,JACOBS ENGINEERING GROUP INC,-0.065
2021-12-31,52708,LEN,LENNAR CORP,-0.169378
2021-12-31,76744,VRTX,VERTEX PHARMACEUTICALS INC,0.106785
2021-12-31,89017,WLTW,WILLIS TOWERS WATSON PUB LTD CO,-0.014864
2021-12-31,88837,GRMN,GARMIN LTD,-0.086289
2021-12-31,79785,NVR,N V R INC,-0.098437
2021-12-31,66093,T,A T & T INC,0.057724
2021-12-31,85592,PLD,PROLOGIS INC,-0.068544
2021-12-31,86158,CTSH,COGNIZANT TECHNOLOGY SOLS CORP,-0.037196
2021-12-31,81696,DISH,DISH NETWORK CORP,-0.032059
2021-12-31,85058,BXP,BOSTON PROPERTIES INC,-0.026914
2021-12-31,75825,EOG,EOG RESOURCES INC,0.263425
2021-12-31,84767,ARE,ALEXANDRIA REAL EST EQUITIES INC,-0.126121
2021-12-31,18592,CTVA,CORTEVA INC,0.016921
2021-12-31,83443,BRK,BERKSHIRE HATHAWAY INC DEL,0.04689
2021-12-31,14882,CZR,CAESARS ENTERTAINMENT INC DE,-0.18593
2021-12-31,81045,O,REALTY INCOME CORP,-0.027008
2021-12-31,80286,TSCO,TRACTOR SUPPLY CO NEW,-0.085038
2021-12-31,46674,GPC,GENUINE PARTS CO,-0.049715
2021-12-31,80681,ESS,ESSEX PROPERTY TRUST INC,-0.056015
2021-12-31,77274,GILD,GILEAD SCIENCES INC,-0.054125
2021-12-31,14702,AMAT,APPLIED MATERIALS INC,-0.121886
2021-12-31,80381,AVB,AVALONBAY COMMUNITIES INC,-0.033097
2021-12-31,80183,MAA,MID AMERICA APT COMMUNITIES INC,-0.094458
2021-12-31,80100,SPG,SIMON PROPERTY GROUP INC NEW,-0.078676
2021-12-31,85459,CHRW,CH ROBINSON WORLDWIDE INC,-0.027687
2021-12-31,12981,FBHS,FORTUNE BRANDS HOME & SECUR INC,-0.119083
2021-12-31,42585,SJM,SMUCKER J M CO,0.035046
2021-12-31,45356,JCI,JOHNSON CONTROLS INTL PLC,-0.10626
2021-12-31,79782,REG,REGENCY CENTERS CORP,-0.047777
2021-12-31,15069,MRO,MARATHON OIL CORP,0.185749
2021-12-31,51369,TER,TERADYNE INC,-0.281905
2021-12-31,65402,AOS,SMITH A O CORP,-0.106581
2021-12-31,79547,EQR,EQUITY RESIDENTIAL,-0.019558
2021-12-31,87299,AKAM,AKAMAI TECHNOLOGIES INC,-0.021275
2021-12-31,90386,MOS,MOSAIC CO NEW,0.016798
2021-12-31,15408,KHC,KRAFT HEINZ CO,-0.002786
2021-12-31,79145,RCL,ROYAL CARIBBEAN CRUISES LTD,0.011834
2021-12-31,11600,XRAY,DENTSPLY SIRONA INC,-0.042481
2021-12-31,79057,CB,CHUBB LTD,0.020537
2021-12-31,85792,PWR,QUANTA SERVICES INC,-0.103523
2021-12-31,11618,FAST,FASTENAL CO,-0.115204
2021-12-31,77129,KIM,KIMCO REALTY CORP,-0.015822
2021-12-31,75828,EA,ELECTRONIC ARTS INC,0.005762
2021-12-31,76226,VIAC,VIACOMCBS INC,0.10835
2021-12-31,77357,SNPS,SYNOPSYS INC,-0.157395
2021-12-31,92655,UNH,UNITEDHEALTH GROUP INC,-0.058888
2021-12-31,14939,KEYS,KEYSIGHT TECHNOLOGIES INC,-0.182509
2021-12-31,22103,EMR,EMERSON ELECTRIC CO,-0.010971
2021-12-31,34817,NUE,NUCOR CORP,-0.111695
2021-12-31,37584,BEN,FRANKLIN RESOURCES INC,-0.045387
2021-12-31,75341,DRE,DUKE REALTY CORP,-0.119744
2021-12-31,42200,PKI,PERKINELMER INC,-0.14334
2021-12-31,64186,CI,CIGNA CORP NEW,0.003615
2021-12-31,75154,CCL,CARNIVAL CORP,-0.015408
2021-12-31,52695,GWW,GRAINGER W W INC,-0.044632
2021-12-31,85035,QRVO,QORVO INC,-0.122195
2021-12-31,12369,GM,GENERAL MOTORS CO,-0.100631
2021-12-31,45911,SWKS,SKYWORKS SOLUTIONS INC,-0.055563
2021-12-31,60628,FDX,FEDEX CORP,-0.049412
2021-12-31,69796,STZ,CONSTELLATION BRANDS INC,-0.052676
2021-12-31,93096,DG,DOLLAR GENERAL CORP NEW,-0.114192
2021-12-31,60986,NWL,NEWELL BRANDS INC,0.062729
2021-12-31,67598,PEAK,HEALTHPEAK PROPERTIES INC,-0.01995
