permno,date,ticker,weighted_mean_recommendation,recommendation_change,unweighted_mean_recommendation,unweighted_change,num_recommendations,effective_recommendation_count
19788,2020-11-30,PLTR,0.0,1.828520481306713,0.0,0.6,1,0.18574928614211855
58683,2020-11-30,LUV,-1.7202822809159506,-1.8131569239870098,-1.3333333333333333,-2.333333333333333,3,1.4442599024974976
54148,2020-11-30,PHM,-0.336475048158089,1.788262270310293,-1.0,0.33333333333333326,1,0.336475048158089
75825,2020-11-30,EOG,-2.1857492861421184,-1.732887454010165,-1.3333333333333333,-0.33333333333333326,3,2.092874643071059
25081,2020-11-30,CMA,0.27602237841845306,-1.723977621581547,2.0,0.0,1,0.13801118920922653
13407,2020-11-30,FB,-2.0,-1.656904971788864,-2.0,-0.5,1,1.0
81481,2020-11-30,DLTR,-1.6561342705107187,-1.6561342705107187,-1.5,-1.5,2,1.1040895136738125
38703,2020-11-30,NOB,-2.074269091137114,-1.601601413133295,-1.0,0.5,5,2.9813944480660544
57817,2020-11-30,JWN,-0.12500000000000003,-1.5399057872369695,-1.0,-2.0,1,0.12500000000000003
21020,2020-11-30,AAL,1.6900559460461326,1.5376792392705732,1.0,0.0,4,1.5822710917067242
80563,2020-11-30,PENN,-0.336475048158089,1.4858033928736811,-0.5,0.30000000000000004,2,0.5864750481580889
14714,2020-11-30,ANET,-0.44276460276034546,1.4712246452684226,-1.5,-0.5,2,0.37375900815573215
57665,2020-11-30,NIKE,-0.15237670677555945,1.451712806898253,-1.0,0.5,1,0.15237670677555945
10516,2020-11-30,ADM,-0.125,1.3987670677555943,-1.0,0.5,2,0.125
52038,2020-11-30,SYY,-0.12500000000000003,1.3609942891369484,-0.3333333333333333,1.6666666666666667,3,0.27019394799239305
72726,2020-11-30,STT,-1.4571301203266782,-1.3545882008257235,-1.0,-0.5,3,1.4571301203266782
66800,2020-11-30,AIG,0.0,1.3459001926323562,0.0,2.0,2,0.4023767067755595
25953,2020-11-30,DOV,0.0,1.3383910376526442,0.0,1.0,1,0.5
12591,2020-11-30,APO,-0.0928746430710593,1.3369675400388163,-1.0,-0.33333333333333337,1,0.0928746430710593
16538,2020-11-30,FTI,-1.1887266472422149,1.3127439303806763,-0.5,0.5,4,1.3137266472422149
70519,2020-11-30,C,-1.304753413551119,-1.304753413551119,-1.0,-1.0,2,1.304753413551119
90520,2020-11-30,CE,1.1682375240790446,1.2523562861185669,1.0,1.3333333333333333,2,1.1682375240790446
88031,2020-11-30,MNST,-0.0625,1.2371048735849683,-1.0,0.33333333333333326,1,0.0625
47896,2020-11-30,CMB,1.0,1.2050838390019094,0.5,1.5,2,1.304753413551119
62092,2020-11-30,TMO,0.0,1.2050838390019094,0.0,1.0,1,0.12500000000000003
60506,2020-11-30,PCAR,0.3714985722842371,1.191833928291875,0.5,1.5,2,0.8714985722842371
12476,2020-11-30,TRGP,-1.25,-1.1367845419670117,-1.0,1.0,2,1.25
90979,2020-11-30,UA,-1.1367558527629056,-1.1367558527629056,-1.4,-1.4,5,0.8587658223662389
77129,2020-11-30,KIM,-0.06900559460461328,1.136078244397296,-0.5,0.5,2,0.16188023767567258
10104,2020-11-30,ORCL,-0.5,1.1206447558188446,-1.0,0.25,1,0.5
27828,2020-11-30,HPQ,-1.1040895136738125,-1.1040895136738125,-2.0,-2.0,1,0.5520447568369062
86868,2020-11-30,GS,1.0,1.1025419195009547,1.0,2.0,1,1.0
11600,2020-11-30,XRAY,0.27602237841845306,1.096357734426091,1.0,3.0,1,0.27602237841845306
59408,2020-11-30,BAC,1.0,1.0690055946046133,1.0,2.0,1,1.0
85663,2020-11-30,URI,-0.7429971445684742,-1.0477505581195932,-2.0,-3.0,1,0.3714985722842371
20057,2020-11-30,VTRS,-0.336475048158089,1.0094251444742672,-1.0,1.0,1,0.336475048158089
69550,2020-11-30,MYL,-0.336475048158089,1.0094251444742672,-1.0,1.0,1,0.336475048158089
11955,2020-11-30,WM,-0.336475048158089,-1.009425144474267,-1.0,-1.5,1,0.336475048158089
66181,2020-11-30,HD,-1.0864750481580892,-1.0023562861185669,-1.3333333333333333,-0.33333333333333326,3,0.9182375240790446
12558,2020-11-30,KMI,1.0,1.0,1.0,1.0,2,1.5
14882,2020-11-30,CZR,0.0,1.0,0.0,0.3333333333333333,1,0.6095068271022377
75694,2020-11-30,TECH,0.0,1.0,0.0,1.0,1,0.12500000000000003
75828,2020-11-30,EA,0.0,1.0,0.0,1.0,2,0.3428746430710593
81055,2020-11-30,COF,-1.0,1.0,-0.5,1.5,2,1.0841187620395223
90829,2020-11-30,CF,-1.0,-1.0,-2.0,-2.0,1,0.5
52978,2020-12-31,HAS,0.0,2.311447328527813,0.0,1.5,1,0.05660772901649415
44644,2020-12-31,ADP,-0.27602237841845306,-2.2732189930883853,-1.0,-2.5,1,0.27602237841845306
28388,2020-12-31,VNO,-1.8114473285278134,-2.1829459008120504,-2.0,-3.0,1,0.9057236642639067
66157,2020-12-31,FBS,0.0,2.0,0.0,0.6666666666666666,2,0.3237604753513451
88352,2020-12-31,ISRG,0.0,1.9454241255663949,0.0,1.3333333333333333,1,0.20508383900190952
79057,2020-12-31,ACE,0.410167678003819,1.9022683808868581,1.0,2.333333333333333,1,0.410167678003819
38703,2020-12-31,NOB,-0.18574928614211855,1.8885198049949954,-1.0,0.0,1,0.18574928614211855
75825,2020-12-31,EOG,-0.336475048158089,1.8492742379840295,-0.5,0.8333333333333333,2,0.47448623736731554
88837,2020-12-31,GRMN,0.0,1.8114473285278134,0.0,1.0,1,0.10254191950095473
21020,2020-12-31,AAL,0.0,-1.6900559460461326,0.0,-1.0,1,0.13801118920922653
13407,2020-12-31,FB,-0.3714985722842371,1.6285014277157628,-1.0,1.0,1,0.3714985722842371
91416,2020-12-31,HBI,0.0,1.5959169641459376,0.0,1.0,1,0.16823752407904452
58683,2020-12-31,LUV,-0.16823752407904452,1.552044756836906,-1.0,0.33333333333333326,2,0.2221299512487488
11403,2020-12-31,CDNS,-0.11321545803298831,1.5355053507993928,-1.0,0.5,1,0.11321545803298831
14008,2020-12-31,AMGN,-1.4859942891369484,-1.4859942891369484,-2.0,-2.0,1,0.7429971445684742
27043,2020-12-31,VAR,0.0,-1.4859942891369484,0.0,-2.0,1,0.0928746430710593
62148,2020-12-31,CSX,0.12500000000000003,1.3920848068315197,1.0,2.333333333333333,1,0.12500000000000003
91103,2020-12-31,UAL,0.36444210527520327,1.3644421052752032,1.0,1.5,3,0.43344769987981646
76744,2020-12-31,VRTX,-0.820335356007638,1.3526147403085398,-1.0,0.33333333333333326,1,0.820335356007638
22293,2020-12-31,GLW,0.0,1.3459001926323562,0.0,2.0,2,0.343095028211136
85621,2020-12-31,MTD,-0.5,-1.320335356007638,-1.0,-2.0,2,0.30660772901649413
60628,2020-12-31,FDX,-0.7429971445684742,1.2980951082784256,-1.0,0.0,1,0.7429971445684742
77462,2020-12-31,FD,-0.5520447568369061,-1.2950419014053804,-2.0,-2.5,1,0.27602237841845306
13928,2020-12-31,COP,-1.3298451175011015,-1.2048451175011015,-1.3333333333333333,0.6666666666666667,3,0.9196774394972826
16538,2020-12-31,FTI,0.0,1.1887266472422149,0.0,0.5,1,0.11321545803298831
90520,2020-12-31,CE,0.0,-1.1682375240790446,0.0,-1.0,1,0.27602237841845306
92611,2020-12-31,V,-0.0928746430710593,1.1571253569289408,-1.0,0.5,1,0.0928746430710593
59176,2020-12-31,AEXP,-0.0928746430710593,1.1335562729949173,-0.5,0.16666666666666663,2,0.19541656257201404
14763,2020-12-31,CTLT,-0.11321545803298831,1.1057981961714871,-1.0,1.0,1,0.11321545803298831
12060,2020-12-31,GE,0.0,1.1040895136738125,0.0,2.0,1,0.22643091606597668
12558,2020-12-31,KMI,-0.05660772901649415,-1.0566077290164941,-0.5,-1.5,2,0.1946189182257207
12476,2020-12-31,TRGP,-0.1946189182257207,1.0553810817742793,-1.0,0.0,2,0.1946189182257207
42906,2020-12-31,HBAN,-0.20508383900190952,1.013929815202566,-0.5,1.5,2,0.4550838390019095
15069,2021-01-31,MRO,-3.3568119066835065,-2.856211977618661,-1.0,-0.19999999999999996,8,2.9325127774093462
76841,2021-01-31,BIIB,-1.640670712015276,-2.353957916504543,-2.0,-1.7142857142857144,1,0.820335356007638
75819,2021-01-31,VTR,0.0928746430710593,2.092874643071059,1.0,2.0,1,0.0928746430710593
54148,2021-01-31,PHM,-2.3074795031959705,-2.0314571247775173,-1.0,0.0,3,1.268022281679655
11674,2021-01-31,DTE,-0.3714985722842371,1.9826672041129805,-1.0,0.19999999999999996,1,0.3714985722842371
23819,2021-01-31,HAL,-1.948972474734631,-1.8764386466255008,-0.4,0.09999999999999998,5,2.3630060423623105
22509,2021-01-31,PPG,-1.671743575279067,-1.8399810993581116,-1.5,-2.5,2,0.9287464307105928
11990,2021-01-31,KKR,-0.3714985722842371,1.8231203459414833,-2.0,-0.6666666666666667,1,0.18574928614211855
59408,2021-01-31,BAC,-0.7618835338777972,-1.7618835338777972,-1.0,-2.0,3,0.8237063696992439
85058,2021-01-31,BXP,-1.3459001926323562,-1.7173987649165934,-2.0,-2.3333333333333335,1,0.6729500963161781
22293,2021-01-31,GLW,-1.671743575279067,-1.671743575279067,-1.5,-1.5,2,0.9287464307105928
81481,2021-01-31,DLTR,0.0,1.6561342705107187,0.0,1.5,1,0.6729500963161781
15408,2021-01-31,KHC,-0.16823752407904452,1.6432098044487689,-1.0,1.0,1,0.16823752407904452
91233,2021-01-31,MA,-1.7237262264416089,-1.6308515833705495,-1.5,-0.5,4,1.4713699403230422
72726,2021-01-31,STT,0.15237670677555942,1.6095068271022377,1.0,2.0,2,0.15237670677555942
39490,2021-01-31,APA,-1.5905122264887126,-1.5905122264887126,-1.3333333333333333,-1.3333333333333333,3,0.9810053993864748
66384,2021-01-31,WDC,-1.563332500576112,-1.563332500576112,-1.0,-1.0,2,1.563332500576112
59176,2021-01-31,AEXP,-1.6506536061834751,-1.557778963112416,-1.5,-1.0,2,0.977703509867297
15488,2021-01-31,PYPL,-1.8919637505206532,-1.520465178236416,-1.3333333333333333,-0.8333333333333333,3,1.059197333293315
15202,2021-01-31,VMC,-1.5141377167114007,-1.5141377167114007,-2.0,-2.0,2,0.7570688583557004
47896,2021-01-31,CMB,-0.5095097614934637,-1.5095097614934638,-1.6666666666666667,-2.166666666666667,3,0.3237604753513451
73139,2021-01-31,SYK,-1.4859942891369484,-1.4859942891369484,-0.6666666666666666,-0.6666666666666666,3,0.9145446586740422
92611,2021-01-31,V,-1.5554887023625645,-1.4626140592915053,-1.3333333333333333,-0.33333333333333326,3,1.38725117828352
14277,2021-01-31,SLB,-1.638370995912508,-1.4468330403943774,-2.0,-2.0,2,0.819185497956254
93132,2021-01-31,FTNT,-1.7930474187908354,-1.4298319607578471,-1.0,0.0,4,1.4518853353916297
28388,2021-01-31,VNO,-0.410167678003819,1.4012796505239944,-0.5,1.5,2,0.5625443847793784
23393,2021-01-31,CHD,-1.3459001926323562,-1.3459001926323562,-2.0,-2.0,1,0.6729500963161781
92108,2021-01-31,BX,-0.16823752407904452,1.3177567650579038,-0.5,1.5,2,0.2611121671501038
14702,2021-01-31,AMAT,-1.4298421831098755,-1.2247583441079661,-1.0,-0.6666666666666667,2,1.4298421831098755
86868,2021-01-31,GS,-0.2070167838138398,-1.20701678381384,-1.0,-2.0,2,0.2070167838138398
11308,2021-01-31,KO,-1.2824569234184158,-1.1895822803473566,-0.5,0.5,6,1.291960454318529
20482,2021-01-31,ABT,-1.4859942891369484,-1.1812408755858295,-2.0,0.0,1,0.7429971445684742
75154,2021-01-31,CCL,0.5520447568369062,1.161551583939144,1.0,2.0,1,0.5520447568369062
75241,2021-01-31,PXD,-1.5330501562233811,-1.122882478219562,-1.0,0.0,4,1.5330501562233811
90215,2021-01-31,CRM,0.0,1.1130295101357723,0.0,1.75,2,0.21419954259700624
89393,2021-01-31,NFLX,-1.314178558025386,-1.1090947190234766,-1.3333333333333333,-0.33333333333333326,3,0.9777035098672968
79782,2021-01-31,REG,-1.1040895136738125,-1.1040895136738125,-2.0,-2.0,1,0.5520447568369062
13641,2021-01-31,FANG,-1.2190136542044754,-1.0810024649952488,-2.0,-1.0,1,0.6095068271022377
88873,2021-01-31,GPN,-1.2190136542044754,-1.0810024649952488,-2.0,-1.0,1,0.6095068271022377
86158,2021-01-31,CTSH,-1.493285452323816,-1.0792518846961363,-1.0,0.0,3,1.240929166205249
13856,2021-01-31,PEP,0.6095068271022378,1.0623686592341912,0.6666666666666666,1.1666666666666665,3,0.45787777019525444
75828,2021-01-31,EA,-1.0520447568369062,-1.0520447568369062,-1.0,-1.0,2,1.0520447568369062
90386,2021-01-31,MOS,-0.4293496912291483,-1.038856518331386,-0.5,-1.0,4,1.4354343333789048
77661,2021-01-31,DHI,-1.5885362086379031,-1.0371844537042547,-1.0,0.0,3,1.2170376363536661
91926,2021-01-31,DAL,-0.8780339353180875,-1.016045124527314,-0.75,-1.75,4,0.9323920123040266
15069,2021-02-28,MRO,-0.16823752407904452,3.188574382604462,-1.0,0.0,1,0.16823752407904452
40539,2021-02-28,TJX,0.0,2.200765565669287,0.0,1.3333333333333333,1,0.7429971445684742
90808,2021-02-28,EXPE,-2.7164973231484053,-2.16831845593536,-2.0,-0.5,3,1.3582486615742027
76841,2021-02-28,BIIB,0.3714985722842371,2.012169284299513,0.5,2.5,2,0.4740404917851918
61399,2021-02-28,LOW,-2.1589443854531263,-1.9907068613740817,-1.0,0.0,3,1.4849528354892656
23819,2021-02-28,HAL,-0.0625,1.886472474734631,-1.0,-0.6,1,0.0625
15488,2021-02-28,PYPL,-0.0928746430710593,1.799089107449594,-1.0,0.33333333333333326,1,0.0928746430710593
93132,2021-02-28,FTNT,-0.10254191950095473,1.6905054992898807,-1.0,0.0,1,0.10254191950095473
39490,2021-02-28,APA,0.0,1.5905122264887126,0.0,1.3333333333333333,1,1.0
59176,2021-02-28,AEXP,-0.06900559460461328,1.5816480115788618,-1.0,0.5,1,0.06900559460461328
92611,2021-02-28,V,0.0,1.5554887023625645,0.0,1.3333333333333333,1,0.6729500963161781
11891,2021-02-28,MGM,-1.2190136542044754,-1.5554887023625643,-1.0,-1.25,2,0.7475180163114642
75241,2021-02-28,PXD,0.0,1.5330501562233811,0.0,1.0,3,1.8810083337777006
15202,2021-02-28,VMC,0.0,1.5141377167114007,0.0,2.0,1,0.08411876203952226
86158,2021-02-28,CTSH,0.0,1.493285452323816,0.0,1.0,3,0.7377940429790248
14008,2021-02-28,AMGN,0.0,1.4859942891369484,0.0,2.0,1,0.3714985722842371
87447,2021-02-28,UPS,-1.4859942891369484,-1.4859942891369484,-2.0,-2.0,1,0.7429971445684742
64282,2021-02-28,BBWI,-1.563332500576112,-1.4704578575050529,-0.6666666666666666,0.33333333333333337,3,1.665874420077067
91233,2021-02-28,MA,-0.27602237841845306,1.4477038480231559,-1.0,0.5,1,0.27602237841845306
19350,2021-02-28,DE,1.1040895136738125,1.4405645618319014,2.0,3.0,1,0.5520447568369062
13323,2021-02-28,ENPH,-1.4859942891369484,-1.3671539072577303,-2.0,-1.75,1,0.7429971445684742
12345,2021-02-28,LYB,-1.256466220449372,-1.3405849824888942,-2.0,-3.0,2,0.628233110224686
89393,2021-02-28,NFLX,-0.08411876203952226,1.2300597959858637,-1.0,0.33333333333333326,1,0.08411876203952226
88873,2021-02-28,GPN,0.0,1.2190136542044754,0.0,2.0,1,0.20508383900190952
80191,2021-02-28,ALB,-1.1380111892092266,-1.2141995425970062,-0.25,-0.75,4,1.9660783244645859
19807,2021-02-28,VNT,-1.4859942891369484,-1.1812408755858295,-2.0,-1.0,1,0.7429971445684742
13641,2021-02-28,FANG,-0.06900559460461328,1.150008059599862,-1.0,1.0,1,0.06900559460461328
85914,2021-02-28,BBY,-1.0060846421497565,-1.1310846421497565,-1.5,-2.5,2,0.9132099990786973
10909,2021-02-28,CERN,-0.820335356007638,-1.1250887695587568,-1.0,-2.0,1,0.820335356007638
75694,2021-02-28,TECH,-1.1040895136738125,-1.1040895136738125,-2.0,-2.0,1,0.5520447568369062
38703,2021-02-28,NOB,0.0,1.0425474565301438,0.0,1.3333333333333333,1,0.3714985722842371
78975,2021-02-28,INTU,-1.828520481306713,-1.0175591957813084,-1.5,-0.5,2,1.2190136542044754
32986,2021-02-28,ATO,-1.2190136542044754,-1.013929815202566,-2.0,-1.0,1,0.6095068271022377
11308,2021-02-28,KO,-0.27602237841845306,1.0064345449999628,-1.0,-0.5,1,0.27602237841845306
27828,2021-02-28,HPQ,-0.820335356007638,-1.0060846421497565,-1.0,-2.0,1,0.820335356007638
86783,2021-03-31,BKNG,-2.820335356007638,-2.820335356007638,-1.0,-1.0,4,2.565891342267726
90319,2021-03-31,GOOGL,-3.640670712015276,-2.8013562989488685,-2.0,-1.0,2,1.820335356007638
77274,2021-03-31,GILD,-2.820335356007638,-2.3775707532472925,-1.5,-0.5,2,1.820335356007638
54148,2021-03-31,PHM,0.0,2.3074795031959705,0.0,1.0,1,0.22643091606597668
86356,2021-03-31,EBAY,-2.25,-2.25,-1.5,-1.5,2,1.25
60628,2021-03-31,FDX,-2.2026983630203816,-2.2026983630203816,-1.3333333333333333,-1.3333333333333333,3,1.5297482667042033
15488,2021-03-31,PYPL,-2.1523767067755593,-2.0595020637045,-1.5,-0.5,2,1.1523767067755595
61399,2021-03-31,LOW,-0.20508383900190952,1.9538605464512169,-1.0,0.0,1,0.20508383900190952
65947,2021-03-31,HCN,-1.8114473285278134,-1.9043219715988728,-2.0,-3.0,1,0.9057236642639067
81061,2021-03-31,MCK,-1.8114473285278134,-1.7489473285278134,-2.0,-1.0,1,0.9057236642639067
78975,2021-03-31,INTU,-0.10254191950095473,1.7259785618057584,-1.0,0.5,1,0.10254191950095473
13407,2021-03-31,FB,-2.0,-1.6285014277157628,-2.0,0.0,1,1.0
19286,2021-03-31,OTIS,-0.22643091606597668,1.5723311086983327,-0.5,0.75,2,0.9694280606344509
66384,2021-03-31,WDC,-0.06900559460461328,1.4943269059714988,-0.5,0.5,2,0.2070167838138398
67598,2021-03-31,HCP,-1.8114473285278134,-1.4012796505239944,-2.0,-1.0,1,0.9057236642639067
49656,2021-03-31,BK,-1.0,-1.2191218655086777,-2.0,-2.0,1,0.5
12345,2021-03-31,LYB,-0.05660772901649415,1.1998584914328778,-1.0,1.0,1,0.05660772901649415
13323,2021-03-31,ENPH,-0.3047534135511189,1.1812408755858295,-0.5,1.5,2,0.40729533305207366
32986,2021-03-31,ATO,-0.06900559460461328,1.150008059599862,-0.5,1.5,2,0.18222105263760158
20482,2021-03-31,ABT,-0.3714985722842371,1.1144957168527112,-2.0,0.0,1,0.18574928614211855
19350,2021-03-31,DE,0.0,-1.1040895136738125,0.0,-2.0,1,0.45286183213195336
52090,2021-03-31,MKC,0.0,1.1040895136738125,0.0,2.0,1,0.25
79782,2021-03-31,REG,0.0,1.1040895136738125,0.0,2.0,1,0.06900559460461328
86996,2021-03-31,SBAC,-1.1040895136738125,-1.1040895136738125,-1.5,-1.5,2,0.8280671352553592
82303,2021-03-31,EG,-1.2429971445684742,-1.0747596204894296,-1.0,1.0,2,1.2429971445684742
88446,2021-03-31,ILMN,-1.9433922709835059,-1.0718936986992689,-0.3333333333333333,1.1666666666666667,3,2.056607729016494
14702,2021-03-31,AMAT,-1.8114473285278134,-1.0684501839593392,-2.0,-1.0,1,0.9057236642639067
77661,2021-03-31,DHI,-0.5481788672130455,1.0403573414248575,-1.5,-0.5,2,0.343095028211136
13856,2021-03-31,PEP,-0.410167678003819,-1.0196745051060567,-1.0,-1.6666666666666665,1,0.410167678003819
85914,2021-03-31,BBY,0.0,1.0060846421497565,0.0,1.5,1,0.08411876203952226
13035,2021-03-31,XYL,-1.0,-1.0,-1.0,-1.0,1,1.0
80381,2021-03-31,AVB,0.5,1.0,0.5,1.5,2,1.4057236642639066
10107,2021-04-30,MSFT,-2.730084068680097,-2.5250002296781875,-1.25,-0.25,4,2.277222236548144
89509,2021-04-30,XEC,-2.499628104205568,-2.499628104205568,-1.25,-1.25,4,1.9996281042055681
86783,2021-04-30,BKNG,-0.3714985722842371,2.448836783723401,-2.0,-1.0,1,0.18574928614211855
90319,2021-04-30,GOOGL,-1.3585854963958601,2.282085215619416,-1.0,1.0,2,1.3585854963958601
86356,2021-04-30,EBAY,0.0,2.25,0.0,1.5,3,2.6317826845354513
90386,2021-04-30,MOS,0.8142507138578814,2.096707637276297,0.0,1.5,2,1.1857492861421186
15488,2021-04-30,PYPL,-0.10254191950095473,2.0498347872746043,-1.0,0.5,1,0.10254191950095473
60628,2021-04-30,FDX,-0.16823752407904452,2.034460838941337,-0.5,0.8333333333333333,2,0.28145298211203285
39917,2021-04-30,WY,-2.0,-1.9309944053953867,-2.0,-1.0,1,1.0
59328,2021-04-30,INTC,-2.119469276566379,-1.9143854375644698,-0.6666666666666666,0.33333333333333337,3,1.8993810123821548
76226,2021-04-30,CBS,-1.0254191950095475,-1.7169964008269032,-0.8,-1.1333333333333333,5,2.85860979013713
65947,2021-04-30,HCN,-0.11321545803298831,1.6982318704948252,-1.0,1.0,1,0.11321545803298831
23393,2021-04-30,CHD,0.336475048158089,1.682375240790445,0.3333333333333333,2.3333333333333335,3,1.1951744306163856
89525,2021-04-30,CMCSA,-2.25,-1.4764309160659765,-1.5,-1.5,2,1.25
13447,2021-04-30,NOW,-1.5636693353977695,-1.4611274158968148,-1.6666666666666667,-0.6666666666666667,3,1.0082655837648615
18428,2021-04-30,DOW,-1.4859942891369484,-1.4293865601204543,-2.0,-1.0,1,0.7429971445684742
15579,2021-04-30,TXN,0.0,1.3585854963958601,0.0,1.0,1,0.20508383900190952
27991,2021-04-30,PNW,-1.3459001926323562,-1.3459001926323562,-2.0,-2.0,1,0.6729500963161781
92121,2021-04-30,DFS,-1.3459001926323562,-1.3459001926323562,-1.0,-1.0,2,0.977703509867297
22293,2021-04-30,GLW,-0.336475048158089,1.335268527120978,-1.0,0.5,1,0.336475048158089
38762,2021-04-30,NI,-1.3308957674500408,-1.3308957674500408,-1.25,-1.25,4,1.2208516353579284
76795,2021-04-30,ZBRA,0.410167678003819,1.3158913422677256,1.0,3.0,1,0.410167678003819
13323,2021-04-30,ENPH,-1.5316494787744748,-1.2268960652233558,-0.8,-0.30000000000000004,5,3.0794455477186915
64995,2021-04-30,KEY,-1.3459001926323562,-1.2078890034231295,-2.0,-1.5,1,0.6729500963161781
17005,2021-04-30,CVS,-1.191833928291875,-1.191833928291875,-1.0,-1.0,2,1.191833928291875
24985,2021-04-30,AEE,-1.191833928291875,-1.191833928291875,-1.3333333333333333,-1.3333333333333333,3,0.7091324221789259
13641,2021-04-30,FANG,-1.182014112227518,-1.182014112227518,-1.0,-1.0,4,1.0369464560092574
64936,2021-04-30,D,0.0,1.1333821061620344,0.0,1.0,1,0.410167678003819
22976,2021-04-30,WBD,-0.820335356007638,-1.070335356007638,-0.3333333333333333,-0.8333333333333333,3,2.7260590202715447
90805,2021-04-30,DISCA,-0.820335356007638,-1.070335356007638,-0.3333333333333333,-0.8333333333333333,3,2.7260590202715447
77178,2021-04-30,QCOM,0.0,1.0690055946046133,0.0,1.0,2,0.5047125722371335
14702,2021-04-30,AMAT,-0.7429971445684742,1.0684501839593392,-1.0,1.0,2,0.4740404917851918
77702,2021-04-30,SBUX,0.0,1.0623686592341912,0.0,2.0,1,0.0928746430710593
90215,2021-04-30,CRM,-1.1557236642639066,-1.053181744762952,-1.5,-1.1666666666666667,2,0.7028618321319533
75510,2021-04-30,ADBE,-1.1321545803298834,-1.0296126608289287,-2.0,-1.0,2,0.5660772901649417
78975,2021-04-30,INTU,-1.1321545803298834,-1.0296126608289287,-2.0,-1.0,2,0.5660772901649417
15069,2021-04-30,MRO,-1.0,-1.0,-1.0,-1.0,2,0.625
89138,2021-04-30,BG,0.0,1.0,0.0,1.0,1,0.410167678003819
89626,2021-04-30,CME,0.0,1.0,0.0,2.0,1,1.0
77274,2021-05-31,GILD,0.0,2.820335356007638,0.0,1.5,2,1.7429971445684742
89509,2021-05-31,XEC,0.0,2.499628104205568,0.0,1.25,7,3.708179027347626
10107,2021-05-31,MSFT,-0.32061423085460394,2.409469837825493,-1.0,0.25,2,0.32061423085460394
59328,2021-05-31,INTC,0.12500000000000003,2.244469276566379,0.3333333333333333,1.0,3,1.286551583939144
39917,2021-05-31,WY,0.0,2.0,0.0,2.0,1,0.0625
73139,2021-05-31,SYK,0.5,1.9859942891369484,1.0,1.6666666666666665,1,0.5
88446,2021-05-31,ILMN,0.0,1.9433922709835059,0.0,0.3333333333333333,1,0.336475048158089
26403,2021-05-31,DIS,-2.0,-1.8317624759209554,-2.0,-1.0,1,1.0
61241,2021-05-31,AMD,-2.0526571470884525,-1.8262262310224757,-0.8333333333333334,-0.33333333333333337,6,2.711755436543167
90808,2021-05-31,EXPE,0.0,1.8114473285278134,0.0,1.0,1,0.6095068271022377
48486,2021-05-31,LRCX,-0.07618835338777971,1.7352589751400338,-1.0,1.0,1,0.07618835338777971
86580,2021-05-31,NVDA,-2.1967171640717726,-1.6813553319398193,-1.0,0.0,4,2.1967171640717726
79452,2021-05-31,CPT,0.0,1.640670712015276,0.0,2.0,1,0.336475048158089
67598,2021-05-31,HCP,-0.25,1.5614473285278134,-0.5,1.5,2,0.5864750481580889
12084,2021-05-31,NXPI,-1.4454445702704521,-1.4454445702704521,-1.5,-1.5,2,0.8359377431682143
18428,2021-05-31,DOW,-0.0625,1.4234942891369484,-0.5,1.5,2,0.20051118920922653
13447,2021-05-31,NOW,-0.16823752407904452,1.395431811318725,-1.0,0.6666666666666667,1,0.16823752407904452
93096,2021-05-31,DG,0.5,1.3912738954241815,0.3333333333333333,1.3333333333333333,3,0.7148767067755595
14593,2021-05-31,AAPL,-1.38725117828352,-1.38725117828352,-1.5,-1.5,2,0.7777443511812823
13323,2021-05-31,ENPH,-0.16823752407904452,1.3634119546954302,-1.0,-0.19999999999999996,1,0.16823752407904452
27991,2021-05-31,PNW,0.0,1.3459001926323562,0.0,2.0,1,0.13801118920922653
90319,2021-05-31,GOOGL,-0.0625,1.2960854963958601,-1.0,0.0,1,0.0625
89781,2021-05-31,MOH,0.27602237841845306,1.294961500715348,1.0,2.0,1,0.27602237841845306
77605,2021-05-31,BSX,-1.5,-1.2735690839340232,-0.6666666666666666,0.33333333333333337,3,2.109506827102238
13407,2021-05-31,FB,-0.7576152456830723,1.2423847543169277,-1.0,0.0,2,0.7576152456830723
14277,2021-05-31,SLB,-0.16823752407904452,1.1776626685533116,-1.0,1.0,1,0.16823752407904452
91068,2021-05-31,CMG,-1.3459001926323562,-1.1776626685533116,-2.0,-1.5,1,0.6729500963161781
13511,2021-05-31,PANW,-1.276022378418453,-1.1734804589174983,-1.5,-0.5,2,0.776022378418453
13901,2021-05-31,MO,0.0,1.1321545803298834,0.0,1.0,1,0.07618835338777971
78975,2021-05-31,INTU,0.0,1.1321545803298834,0.0,2.0,1,0.6729500963161781
87445,2021-05-31,TDY,-1.1040895136738125,-1.1040895136738125,-2.0,-2.0,1,0.5520447568369062
12650,2021-05-31,KSU,0.7429971445684742,1.0794721927265631,0.5,1.0,2,1.2950419014053804
89525,2021-05-31,CMCSA,-1.2190136542044754,1.0309863457955246,-2.0,-0.5,1,0.6095068271022377
51369,2021-05-31,TER,-0.0928746430710593,1.0034830913550317,-1.0,0.5,1,0.0928746430710593
13035,2021-05-31,XYL,0.0,1.0,0.0,1.0,1,0.07618835338777971
28484,2021-05-31,AHC,0.0,1.0,0.0,1.0,1,0.6095068271022377
59248,2021-05-31,ACCOB,-1.0,-1.0,-2.0,-2.0,1,0.5
17700,2021-06-30,CDAY,1.0,1.9057236642639066,0.5,2.5,2,1.2264309160659768
