datadate,permno,ticker,comnam,ret_fwd_1
2020-12-31,13936,PVH,P V H CORP,-0.092016
2020-12-31,59010,GPS,GAP INC,0.002872
2020-12-31,85072,RL,RALPH LAUREN CORP,-0.02603
2020-12-31,16678,KR,KROGER CO,0.086172
2020-12-31,19502,WBA,WALGREENS BOOTS ALLIANCE INC,0.25993
2020-12-31,53613,MU,MICRON TECHNOLOGY INC,0.0410009999999999
2020-12-31,10696,FISV,FISERV INC,-0.098203
2020-12-31,88661,TPR,TAPESTRY INC,0.017275
2020-12-31,19393,BMY,BRISTOL MYERS SQUIBB CO,-0.0097729999999999
2020-12-31,89866,LKQ,L K Q CORP,-0.004357
2020-12-31,81677,WAB,WABTEC CORP,0.013698
2020-12-31,18592,CTVA,CORTEVA INC,0.029342
2020-12-31,75825,EOG,EOG RESOURCES INC,0.029276
2020-12-31,86979,JNPR,JUNIPER NETWORKS INC,0.0847509999999999
2020-12-31,60628,FDX,FEDEX CORP,-0.093621
2020-12-31,13963,NWSA,NEWS CORP NEW,0.0794769999999999
2020-12-31,83111,ALXN,ALEXION PHARMACEUTICALS INC,-0.018725
2020-12-31,60206,SNA,SNAP ON INC,0.051612
2020-12-31,91937,TMUS,T MOBILE U S INC,-0.065135
2020-12-31,81481,DLTR,DOLLAR TREE INC,-0.059152
2020-12-31,77496,MHK,MOHAWK INDUSTRIES INC,0.018701
2020-12-31,89217,AAP,ADVANCE AUTO PARTS INC,-0.05324
2020-12-31,27983,XRX,XEROX HOLDINGS CORP,-0.093244
2020-12-31,76614,REGN,REGENERON PHARMACEUTICALS INC,0.0428099999999999
2020-12-31,85792,PWR,QUANTA SERVICES INC,-0.021622
2020-12-31,86964,FFIV,F 5 NETWORKS INC,0.113632
2020-12-31,55976,WMT,WALMART INC,-0.02549
2020-12-31,90808,EXPE,EXPEDIA GROUP INC,-0.062789
2020-12-31,91103,UAL,UNITED AIRLINES HOLDINGS INC,-0.075476
2020-12-31,21186,WRK,WESTROCK CO,-0.048343
2020-12-31,34833,OXY,OCCIDENTAL PETROLEUM CORP,0.158768
2020-12-31,10909,CERN,CERNER CORP,0.02067
2020-12-31,15707,HPE,HEWLETT PACKARD ENTERPRISE CO,0.0412499999999999
2020-12-31,17005,CVS,C V S HEALTH CORP,0.056269
2020-12-31,45911,SWKS,SKYWORKS SOLUTIONS INC,0.106977
2020-12-31,77661,DHI,D R HORTON INC,0.1142359999999999
2020-12-31,88873,GPN,GLOBAL PAYMENTS INC,-0.1806769999999999
2020-12-31,89269,CNC,CENTENE CORP DEL,0.004398
2020-12-31,86158,CTSH,COGNIZANT TECHNOLOGY SOLS CORP,-0.04891
2020-12-31,93429,CBOE,C B O E GLOBAL MARKETS INC,-0.0150269999999999
2020-12-31,49154,TGT,TARGET CORP,0.026185
2020-12-31,76841,BIIB,BIOGEN INC,0.15407
2020-12-31,93002,AVGO,BROADCOM INC,0.028791
2020-12-31,52230,RHI,ROBERT HALF INTERNATIONAL INC,0.080246
2020-12-31,59328,INTC,INTEL CORP,0.1141109999999999
2020-12-31,75828,EA,ELECTRONIC ARTS INC,-0.0028859999999999
2020-12-31,82581,HSIC,SCHEIN HENRY INC,-0.0152059999999999
2020-12-31,89003,FIS,FIDELITY NATIONAL INFO SVCS INC,-0.1273449999999999
2020-12-31,92157,TEL,T E CONNECTIVITY LTD,-0.005634
2020-12-31,77182,PRGO,PERRIGO CO PLC,-0.04527
2020-12-31,85035,QRVO,QORVO INC,0.027626
2020-12-31,18420,FOXA,FOX CORP,0.070642
2020-12-31,85914,BBY,BEST BUY COMPANY INC,0.09039
2020-12-31,90373,DLR,DIGITAL REALTY TRUST INC,0.031726
2020-12-31,93096,DG,DOLLAR GENERAL CORP NEW,-0.072996
2020-12-31,90305,EXR,EXTRA SPACE STORAGE INC,-0.017966
2020-12-31,32803,HFC,HOLLYFRONTIER CORP,0.100867
2020-12-31,46674,GPC,GENUINE PARTS CO,-0.06532
2020-12-31,89641,STX,SEAGATE TECHNOLOGY PLC,0.063607
2020-12-31,75100,TIF,TIFFANY & CO NEW,
2020-12-31,89071,ACN,ACCENTURE PLC IRELAND,-0.07058
2020-12-31,60599,LUMN,CENTURYLINK INC,0.269644
2020-12-31,89017,WLTW,WILLIS TOWERS WATSON PUB LTD CO,-0.036838
2020-12-31,13407,FB,FACEBOOK INC,-0.054391
2020-12-31,88837,GRMN,GARMIN LTD,-0.040214
2020-12-31,40125,DXC,D X C TECHNOLOGY CO,0.0950459999999999
2020-12-31,79545,BWA,BORGWARNER INC,0.086598
2020-12-31,85592,PLD,PROLOGIS INC,0.0354209999999999
2020-12-31,21207,NEM,NEWMONT CORP,-0.004942
2020-12-31,85265,SLG,S L GREEN REALTY CORP,0.1053289999999999
2020-12-31,48653,HUM,HUMANA INC,-0.0663
2020-12-31,59248,TAP,MOLSON COORS BEVERAGE CO,0.1098799999999999
2020-12-31,75107,ABMD,ABIOMED INC,0.074083
2020-12-31,80286,TSCO,TRACTOR SUPPLY CO NEW,0.008152
2020-12-31,85058,BXP,BOSTON PROPERTIES INC,-0.034586
2020-12-31,84767,ARE,ALEXANDRIA REAL EST EQUITIES INC,-0.062439
2020-12-31,54148,PHM,PULTE GROUP INC,0.008713
2020-12-31,83443,BRK,BERKSHIRE HATHAWAY INC DEL,-0.017351
2020-12-31,81045,O,REALTY INCOME CORP,-0.046352
2020-12-31,15069,MRO,MARATHON OIL CORP,0.085357
2020-12-31,80681,ESS,ESSEX PROPERTY TRUST INC,0.009124
2020-12-31,80381,AVB,AVALONBAY COMMUNITIES INC,0.020096
2020-12-31,66384,WDC,WESTERN DIGITAL CORP,0.018676
2020-12-31,52708,LEN,LENNAR CORP,0.093957
2020-12-31,80183,MAA,MID AMERICA APT COMMUNITIES INC,0.055824
2020-12-31,92322,ULTA,ULTA BEAUTY INC,-0.02587
