datadate,permno,ticker,comnam,ret_fwd_1
2019-12-31,14457,FLXN,FLEXION THERAPEUTICS INC,-0.154923
2019-12-31,14459,INGN,INOGEN INC,-0.353415
2019-12-31,14464,NGHC,NATIONAL GENERAL HOLDINGS CORP,-0.016232
2019-12-31,14467,RVNC,REVANCE THERAPEUTICS INC,0.3770119999999999
2019-12-31,14472,VRNS,VARONIS SYSTEMS INC,0.075267
2019-12-31,14479,IBP,INSTALLED BUILDING PRODUCTS INC,0.075076
2019-12-31,14490,GCI,GANNETT CO INC,-0.04362
2019-12-31,14504,QUOT,QUOTIENT TECHNOLOGY INC,0.019998
2019-12-31,14531,AKBA,AKEBIA THERAPEUTICS INC,0.141105
2019-12-31,14554,TWOU,2 U INC,-0.175539
2019-12-31,14574,MC,MOELIS & CO,0.12652
2019-12-31,14632,DNOW,NOW INC,-0.110731
2019-12-31,14696,MIK,MICHAELS COMPANIES INC,-0.391906
2019-12-31,14707,RDUS,RADIUS HEALTH INC,-0.130268
2019-12-31,14759,WMS,ADVANCED DRAINAGE SYSTEMS INC,0.068988
2019-12-31,14782,TRUP,TRUPANION INC,-0.149191
2019-12-31,14797,CDNA,CAREDX INC,0.118774
2019-12-31,14836,XENT,INTERSECT E N T INC,0.036451
2019-12-31,14991,ATRA,ATARA BIOTHERAPEUTICS INC,-0.198021
2019-12-31,15003,DERM,DERMIRA INC,0.2487
2019-12-31,15014,PLAY,DAVE & BUSTERS ENTERTAINMENT INC,0.102298
2019-12-31,15059,CHRS,COHERUS BIOSCIENCES INC,0.000644
2019-12-31,15067,FRPT,FRESHPET INC,0.062839
2019-12-31,15084,TBK,TRIUMPH BANCORP INC,0.02395
2019-12-31,15087,UPLD,UPLAND SOFTWARE INC,0.091951
2019-12-31,15092,LC,LENDINGCLUB CORP,-0.072615
2019-12-31,15119,WK,WORKIVA INC,0.080507
2019-12-31,15145,BOX,BOX INC,-0.1055909999999999
2019-12-31,15167,SHAK,SHAKE SHACK INC,0.130981
2019-12-31,15198,NVTA,INVITAE CORP,0.154931
2019-12-31,15293,NEXT,NEXTDECADE CORP,0.952702
2019-12-31,15302,VIRT,VIRTU FINANCIAL INC,0.042477
2019-12-31,15371,COLL,COLLEGIUM PHARMACEUTICAL INC,-0.023895
2019-12-31,15398,CC,CHEMOURS CO,-0.234578
2019-12-31,15409,ALRM,ALARM COM HOLDINGS INC,0.021041
2019-12-31,15410,APPF,APPFOLIO INC,0.194152
2019-12-31,15429,LNTH,LANTHEUS HOLDINGS INC,-0.14757
2019-12-31,15440,WING,WINGSTOP INC,0.074544
2019-12-31,15452,EVH,EVOLENT HEALTH INC,0.112512
2019-12-31,15454,GKOS,GLAUKOS CORP,0.031379
2019-12-31,15534,NTRA,NATERA INC,0.037881
2019-12-31,15541,RPD,RAPID7 INC,-0.221476
2019-12-31,15630,AIMT,AIMMUNE THERAPEUTICS INC,-0.0736039999999999
2019-12-31,15650,PJT,P J T PARTNERS INC,0.018421
2019-12-31,15658,RGNX,REGENXBIO INC,0.0611849999999999
2019-12-31,15795,SGRY,SURGERY PARTNERS INC,0.076311
2019-12-31,15824,INST,INSTRUCTURE INC,0.011768
2019-12-31,15853,RMR,R M R GROUP INC,0.016589
2019-12-31,15917,GCP,G C P APPLIED TECHNOLOGIES INC,-0.022876
2019-12-31,15921,WBT,WELBILT INC,-0.034612
2019-12-31,15937,EDIT,EDITAS MEDICINE INC,-0.108696
2019-12-31,16019,RRR,RED ROCK RESORTS INC,0.022082
2019-12-31,16021,CDEV,CENTENNIAL RESOURCE DEVELOP INC,-0.295672
2019-12-31,16064,NTLA,INTELLIA THERAPEUTICS INC,-0.189439
2019-12-31,16086,HTZ,HERTZ GLOBAL HOLDINGS INC NEW,-0.0006649999999999
2019-12-31,16119,ATKR,ATKORE INTERNATIONAL GROUP INC,-0.0200839999999999
2019-12-31,16126,AZZ,A Z Z INC,-0.0996679999999999
2019-12-31,16154,KDMN,KADMON HOLDINGS INC,0.011945
2019-12-31,16171,KNSL,KINSALE CAPITAL GROUP INC,0.122249
2019-12-31,16186,TCMD,TACTILE SYSTEMS TECHNOLOGY INC,-0.168979
2019-12-31,16188,TPIC,T P I COMPOSITES INC,0.119716
2019-12-31,16287,EVBG,EVERBRIDGE INC,-0.406466
2019-12-31,16308,TRHC,TABULA RASA HEALTHCARE INC,0.191592
2019-12-31,16381,BL,BLACKLINE INC,0.074653
2019-12-31,16386,IRTC,IRHYTHM TECHNOLOGIES INC,0.2563
2019-12-31,16497,CNDT,CONDUENT INC,-0.310977
2019-12-31,16498,HGV,HILTON GRAND VACATIONS INC,-0.073414
2019-12-31,16553,JAG,JAGGED PEAK ENERGY INC,
2019-12-31,16557,NEX,NEXTIER OILFIELD SOLUTIONS INC,-0.232643
2019-12-31,16617,PUMP,PROPETRO HOLDING CORP,-0.135522
2019-12-31,16631,VRRM,VERRA MOBILITY CORP,0.13737
2019-12-31,16632,HLNE,HAMILTON LANE INC,0.088465
2019-12-31,16650,YEXT,YEXT INC,0.034761
2019-12-31,16654,CADE,CADENCE BANCORP,-0.1391929999999999
2019-12-31,16660,EEX,EMERALD EXPOSITIONS EVENTS INC,-0.012674
2019-12-31,16667,WTTR,SELECT ENERGY SERVICES INC,-0.2513
2019-12-31,16689,BTU,PEABODY ENERGY CORP NEW,-0.260072
2019-12-31,16696,CARS,CARS COM INC,-0.046308
2019-12-31,16698,APPN,APPIAN CORP,0.334476
2019-12-31,16705,GTHX,G1 THERAPEUTICS INC,-0.268799
2019-12-31,16756,BY,BYLINE BANCORP INC,-0.015097
2019-12-31,16771,MGY,MAGNOLIA OIL & GAS CORP,-0.165052
2019-12-31,16777,ATNX,ATHENEX INC,-0.124417
2019-12-31,16814,AKCA,AKCEA THERAPEUTICS INC,0.018181
2019-12-31,16921,ANGI,ANGI HOMESERVICES INC,-0.053248
2019-12-31,16922,HFFG,H F FOODS GROUP INC,-0.1089919999999999
2019-12-31,16971,EYE,NATIONAL VISION HOLDINGS INC,0.0508119999999999
2019-12-31,16984,FSCT,FORESCOUT TECHNOLOGIES INC,-0.132093
2019-12-31,16989,KIDS,ORTHOPEDIATRICS CORP,-0.023858
2019-12-31,17000,RYTM,RHYTHM PHARMACEUTICALS INC,-0.237363
2019-12-31,17034,ALTR,ALTAIR ENGINEERING INC,0.027661
2019-12-31,17035,AQUA,EVOQUA WATER TECHNOLOGIES CORP,0.0525259999999999
2019-12-31,17037,SAIL,SAILPOINT TECHNOLOGIES HLDGS INC,0.0618359999999999
2019-12-31,17038,SFIX,STITCH FIX INC,-0.10886
2019-12-31,17047,BXG,BLUEGREEN VACATIONS CORP,-0.1134859999999999
2019-12-31,17104,APLS,APELLIS PHARMACEUTICALS INC,-0.159069
2019-12-31,17106,BAND,BANDWIDTH INC,0.106584
2019-12-31,17108,CBTX,C B T X INC,-0.05175
2019-12-31,17125,DNLI,DENALI THERAPEUTICS INC,0.328206
2019-12-31,17133,AMEH,APOLLO MEDICAL HOLDINGS INC,-0.027916
2019-12-31,17155,QTRX,QUANTERIX CORP,0.14597
2019-12-31,17221,LBRT,LIBERTY OILFIELD SERVICES INC,-0.23871
2019-12-31,17234,AVYA,AVAYA HOLDINGS CORP,-0.055374
2019-12-31,17281,WHD,CACTUS INC,-0.161556
2019-12-31,17315,CDLX,CARDLYTICS INC,0.3337299999999999
2019-12-31,17358,FIXX,HOMOLOGY MEDICINES INC,-0.245261
2019-12-31,17382,ZUO,ZUORA INC,0.028009
2019-12-31,17691,LASR,NLIGHT INC,-0.134929
2019-12-31,17783,APY,APERGY CORP,-0.235758
2019-12-31,17788,PS,PLURALSIGHT INC,0.125371
2019-12-31,17790,EVOP,EVO PAYMENTS INC,0.0479239999999999
2019-12-31,17799,INSP,INSPIRE MEDICAL SYSTEMS INC,0.00665
2019-12-31,17812,EXPI,E X P WORLD HOLDINGS INC,-0.026896
2019-12-31,17859,VNE,VEONEER INC,-0.1671129999999999
2019-12-31,17883,FTSV,FORTY SEVEN INC,-0.0648
2019-12-31,17900,TCDA,TRICIDA INC,-0.0670129999999999
2019-12-31,17944,TENB,TENABLE HOLDINGS INC,0.136012
2019-12-31,17947,RUBY,RUBIUS THERAPEUTICS INC,-0.180247
2019-12-31,17950,FOCS,FOCUS FINANCIAL PARTNERS INC,-0.042698
2019-12-31,17956,BRY,BERRY PETROLEUM CORP,0.332871
2019-12-31,17977,TLRY,TILRAY INC,0.022635
2019-12-31,18011,SONO,SONOS INC,-0.1229389999999999
2019-12-31,18063,EB,EVENTBRITE INC,0.0472869999999999
2019-12-31,18065,GTX,GARRETT MOTION INC,-0.158457
2019-12-31,18097,SVMK,S V M K INC,-0.013611
2019-12-31,18126,PRNB,PRINCIPIA BIOPHARMA INC,-0.040183
2019-12-31,18133,YMAB,Y MABS THERAPEUTICS INC,0.05438
2019-12-31,18134,UPWK,UPWORK INC,-0.1409439999999999
2019-12-31,18138,LTHM,LIVENT CORP,0.099285
2019-12-31,18142,REZI,RESIDEO TECHNOLOGIES INC,-0.147989
2019-12-31,18145,YETI,YETI HOLDINGS INC,-0.169242
2019-12-31,21135,FOE,FERRO CORP,-0.078846
2019-12-31,22825,CMD,CANTEL MEDICAL CORP,-0.082107
2019-12-31,23297,EAT,BRINKER INTERNATIONAL INC,0.015129
2019-12-31,24328,EQT,E Q T CORP,-0.446254
2019-12-31,24459,PBI,PITNEY BOWES INC,-0.0732599999999999
2019-12-31,25304,HSC,HARSCO CORP,-0.353755
2019-12-31,25487,CAR,AVIS BUDGET GROUP INC,0.01607
2019-12-31,27422,CLF,CLEVELAND CLIFFS INC NEW,-0.15919
2019-12-31,27430,CTB,COOPER TIRE & RUBBER CO,-0.079909
2019-12-31,33823,BOOM,D M C GLOBAL INC,-0.070503
2019-12-31,40416,AVP,AVON PRODUCTS INC,
2019-12-31,40440,DBD,DIEBOLD NIXDORF INC,0.088662
2019-12-31,41292,HCSG,HEALTHCARE SERVICES GROUP INC,0.0513319999999999
2019-12-31,42796,MDP,MEREDITH CORP,-0.07583
2019-12-31,43123,ATI,ALLEGHENY TECHNOLOGIES,-0.166353
2019-12-31,45306,IDCC,INTERDIGITAL INC,0.019079
2019-12-31,46922,RAD,RITE AID CORP,-0.2288369999999999
2019-12-31,50017,RRC,RANGE RESOURCES CORP,-0.382743
2019-12-31,50550,TPC,TUTOR PERINI CORP,0.286544
2019-12-31,50606,TDW,TIDEWATER INC NEW,-0.213956
2019-12-31,53074,MLAB,MESA LABORATORIES INC,0.050986
2019-12-31,53110,BMI,BADGER METER INC,-0.091705
2019-12-31,58318,TEX,TEREX CORP NEW,-0.150058
2019-12-31,58975,OII,OCEANEERING INTERNATIONAL INC,-0.1689729999999999
2019-12-31,62033,RAVN,RAVEN INDUSTRIES INC,-0.0877599999999999
2019-12-31,62341,PDCE,P D C ENERGY INC,-0.17631
2019-12-31,63765,SWN,SOUTHWESTERN ENERGY CO,-0.35254
2019-12-31,63773,TDS,TELEPHONE & DATA SYSTEMS INC,-0.10944
2019-12-31,64929,KWR,QUAKER CHEMICAL CORP,-0.069062
2019-12-31,66683,RES,R P C INC,-0.136796
2019-12-31,67467,BIG,BIG LOTS INC,-0.059099
2019-12-31,72304,STAA,STAAR SURGICAL CO,-0.044803
2019-12-31,75233,VGR,VECTOR GROUP LTD,-0.019971
2019-12-31,75320,USM,UNITED STATES CELLULAR CORP,-0.117502
2019-12-31,75573,ODP,OFFICE DEPOT INC,-0.191081
2019-12-31,75860,IMGN,IMMUNOGEN INC,-0.075737
2019-12-31,75905,GIII,G III APPAREL GROUP INC,-0.189061
2019-12-31,76128,VICR,VICOR CORP,0.069976
2019-12-31,76135,GVA,GRANITE CONSTRUCTION INC,-0.0208159999999999
2019-12-31,76392,MMSI,MERIT MEDICAL SYSTEMS INC,0.16526
2019-12-31,76582,DORM,DORMAN PRODUCTS INC,-0.079483
2019-12-31,76644,X,UNITED STATES STEEL CORP NEW,-0.2063829999999999
2019-12-31,76672,RDNT,RADNET INC,0.110523
2019-12-31,76708,ATGE,ADTALEM GLOBAL EDUCATION INC,-0.014454
2019-12-31,76721,CRVL,CORVEL CORP,0.0468909999999999
2019-12-31,76732,DIN,DINE BRANDS GLOBAL INC,0.019414
2019-12-31,76750,MNRO,MONRO INC,-0.19951
2019-12-31,76752,PRGS,PROGRESS SOFTWARE CORP,0.084861
2019-12-31,76788,TVTY,TIVITY HEALTH INC,0.062598
2019-12-31,76839,FIZZ,NATIONAL BEVERAGE CORP,-0.1602569999999999
2019-12-31,76868,AAON,AAON INC,0.0600239999999999
2019-12-31,77090,ATNI,A T N INTERNATIONAL INC,0.043473
2019-12-31,77157,OI,OWENS ILL INC,0.056537
2019-12-31,77217,WETF,WISDOMTREE INVESTMENTS INC,-0.131465
2019-12-31,77354,SCHL,SCHOLASTIC CORP,-0.140521
2019-12-31,77453,JACK,JACK IN THE BOX INC,0.046374
2019-12-31,77501,CNR,CORNERSTONE BUILDING BRANDS INC,0.006926
2019-12-31,77595,ARCB,ARCBEST CORP,-0.116898
2019-12-31,77629,USPH,U S PHYSICAL THERAPY INC,0.023099
2019-12-31,78034,PDCO,PATTERSON COMPANIES INC,0.086302
2019-12-31,78081,LGND,LIGAND PHARMACEUTICALS INC,-0.159321
2019-12-31,78170,SM,S M ENERGY CO,-0.184574
2019-12-31,78211,UVE,UNIVERSAL INSURANCE HOLDINGS INC,-0.131704
2019-12-31,78664,DDD,3 D SYSTEMS CORP DEL,0.243271
2019-12-31,78756,OFIX,ORTHOFIX MEDICAL INC,-0.0645309999999999
2019-12-31,78876,CRY,CRYOLIFE INC,0.096522
2019-12-31,78877,CHK,CHESAPEAKE ENERGY CORP,-0.381387
2019-12-31,79299,PZZA,PAPA JOHNS INTL INC,0.024512
2019-12-31,79338,SGMS,SCIENTIFIC GAMES CORP,-0.073742
2019-12-31,79491,WINA,WINMARK CORP,0.002079
2019-12-31,79857,PTEN,PATTERSON U T I ENERGY INC,-0.24511
2019-12-31,79881,URBN,URBAN OUTFITTERS INC,-0.079442
2019-12-31,80054,MED,MEDIFAST INC,-0.119478
2019-12-31,80303,AKS,A K STEEL HOLDING CORP,-0.1623939999999999
2019-12-31,80362,SCSC,SCANSOURCE INC,-0.057051
2019-12-31,80432,AEO,AMERICAN EAGLE OUTFITTERS INC NE,-0.012256
2019-12-31,80719,GBX,GREENBRIER COMPANIES INC,-0.250504
2019-12-31,80926,CPE,CALLON PETROLEUM CO DEL,-0.380182
2019-12-31,81294,WDFC,WD 40 CO,-0.035627
2019-12-31,81593,COOP,MR COOPER GROUP INC,-0.011692
2019-12-31,81665,SYX,SYSTEMAX INC,-0.061316
2019-12-31,81666,HA,HAWAIIAN HOLDINGS INC,-0.049439
2019-12-31,82196,DNR,DENBURY RESOURCES INC,
2019-12-31,82212,KFRC,KFORCE INC,-0.068051
2019-12-31,82272,MD,MEDNAX INC,-0.171145
2019-12-31,82298,DO,DIAMOND OFFSHORE DRILLING INC,-0.35735
2019-12-31,82542,CCF,CHASE CORP,-0.225051
2019-12-31,82567,OPK,OPKO HEALTH INC,-0.014905
2019-12-31,82670,TGTX,T G THERAPEUTICS INC,0.2788799999999999
2019-12-31,82859,REV,REVLON INC,-0.003634
2019-12-31,83112,ANDE,ANDERSONS INC,-0.1065219999999999
2019-12-31,83244,CENX,CENTURY ALUMINUM CO,-0.377162
2019-12-31,83382,TCX,TUCOWS INC,-0.0260649999999999
2019-12-31,83822,GES,GUESS INC,-0.050004
2019-12-31,83883,BIOS,OPTION CARE HEALTH INC,-0.119023
2019-12-31,83916,TTEC,T T E C HOLDINGS INC,0.001224
2019-12-31,83976,ANF,ABERCROMBIE & FITCH CO,-0.055088
2019-12-31,84010,USNA,USANA HEALTH SCIENCES INC,-0.215813
2019-12-31,84041,TGI,TRIUMPH GROUP INC NEW,-0.192831
2019-12-31,84052,ARQL,ARQULE INC,
2019-12-31,84062,BJRI,BJS RESTAURANTS INC,0.046645
2019-12-31,84172,NUS,NU SKIN ENTERPRISES INC,-0.206034
2019-12-31,84176,SSP,E W SCRIPPS CO,-0.228544
2019-12-31,84184,AXDX,ACCELERATE DIAGNOSTICS INC,-0.007217
2019-12-31,84210,FORR,FORRESTER RESEARCH INC,-0.009214
2019-12-31,84375,TEN,TENNECO INC DE,-0.032879
2019-12-31,84511,VCEL,VERICEL CORP,-0.058771
2019-12-31,85177,EGHT,8X8 INC NEW,0.016186
2019-12-31,85187,HSKA,HESKA CORP,0.0429989999999999
2019-12-31,85349,MTOR,MERITOR INC,-0.164721
2019-12-31,85390,PLCE,CHILDRENS PLACE INC,-0.046885
2019-12-31,85464,CWST,CASELLA WASTE SYSTEMS INC,0.110801
2019-12-31,85726,DENN,DENNYS CORP,0.028378
2019-12-31,85731,HFWA,HERITAGE FINANCIAL CORP WA,-0.090346
2019-12-31,86489,SNBR,SLEEP NUMBER CORP,0.0464249999999999
2019-12-31,86544,BCOR,BLUCORA INC,-0.1386369999999999
2019-12-31,86547,AXL,AMERICAN AXLE & MFG HLGDS INC,-0.142564
2019-12-31,86594,KFY,KORN FERRY,-0.034791
2019-12-31,86717,EPAY,BOTTOMLINE TECHNOLOGIES DEL INC,-0.0013
2019-12-31,86799,CNX,C N X RESOURCES CORP,-0.184351
2019-12-31,86822,EXTR,EXTREME NETWORKS INC,-0.200757
2019-12-31,87000,STMP,STAMPS COM INC,-0.109418
2019-12-31,87066,EGOV,N I C INC,-0.1185259999999999
2019-12-31,87318,EGBN,EAGLE BANCORP INC,-0.098578
2019-12-31,87337,PLUG,PLUG POWER INC,0.221801
2019-12-31,87659,EPC,EDGEWELL PERSONAL CARE CO,-0.167321
2019-12-31,87789,LMNX,LUMINEX CORP,-0.02181
2019-12-31,88174,LPSN,LIVEPERSON INC,0.107078
2019-12-31,88195,SGMO,SANGAMO THERAPEUTICS INC,-0.125553
2019-12-31,88351,INSM,INSMED INC,-0.1411659999999999
2019-12-31,88597,POL,POLYONE CORP,-0.099425
2019-12-31,88626,DRRX,DURECT CORP,0.374194
2019-12-31,88742,SHEN,SHENANDOAH TELECOM CO,-0.031581
2019-12-31,88853,FLR,FLUOR CORP NEW,-0.053736
2019-12-31,88897,OIS,OIL STATES INTERNATIONAL INC,-0.340356
2019-12-31,88905,ATRS,ANTARES PHARMA INC,-0.220449
2019-12-31,89215,AMN,A M N HEALTHCARE SERVICES INC,-0.187338
2019-12-31,89244,WW,W W INTERNATIONAL INC,-0.138175
2019-12-31,89447,CVGW,CALAVO GROWERS INC,-0.1556219999999999
2019-12-31,89482,BANC,BANC OF CALIFORNIA INC,-0.072313
2019-12-31,89790,TELL,TELLURIAN INC,-0.037014
2019-12-31,89800,NTGR,NETGEAR INC,0.048068
2019-12-31,89901,WLL,WHITING PETROLEUM CORP NEW,-0.708354
2019-12-31,89946,AEL,AMERICAN EQUITY INVT LIFE HLDG C,-0.118908
2019-12-31,90125,CORT,CORCEPT THERAPEUTICS INC,0.045807
2019-12-31,90303,CNS,COHEN & STEERS INC,0.010126
2019-12-31,90423,INVA,THERAVANCE INC,-0.026371
2019-12-31,90436,HALO,HALOZYME THERAPEUTICS INC,0.069202
2019-12-31,90533,WTI,W & T OFFSHORE INC,-0.256696
2019-12-31,90751,DBI,DESIGNER BRANDS INC,-0.0965989999999999
2019-12-31,90856,ATRC,ATRICURE INC,0.195255
2019-12-31,90868,OFLX,OMEGA FLEX INC,-0.018916
2019-12-31,90885,EVRI,EVERI HOLDINGS INC,-0.070548
2019-12-31,90971,IRBT,IROBOT CORP,-0.0720089999999999
2019-12-31,90978,SPWR,SUNPOWER CORP,0.091008
2019-12-31,90989,CCO,CLEAR CHANNEL OUTDOOR HLDGS NEW,-0.046755
2019-12-31,91024,LORL,LORAL SPACE & COMMUNICATIONS INC,-0.005941
2019-12-31,91090,CROX,CROCS INC,-0.096311
2019-12-31,91114,KOP,KOPPERS HOLDINGS INC,-0.180264
2019-12-31,91186,VNDA,VANDA PHARMACEUTICALS INC,-0.224335
2019-12-31,91237,VG,VONAGE HOLDINGS CORP,0.195731
2019-12-31,91262,AAWW,ATLAS AIR WORLDWIDE HOLDINGS INC,-0.190636
2019-12-31,91365,CSII,CARDIOVASCULAR SYSTEMS INC DEL,-0.067157
2019-12-31,91463,CVLT,COMMVAULT SYSTEMS INC,0.007213
2019-12-31,91571,EBS,EMERGENT BIOSOLUTIONS INC,0.019831
2019-12-31,91683,SBH,SALLY BEAUTY HOLDINGS INC,-0.1602039999999999
2019-12-31,91733,AVAV,AEROVIRONMENT INC,0.077579
2019-12-31,91832,MDGL,MADRIGAL PHARMACEUTICALS INC,-0.090094
2019-12-31,91855,SFNC,SIMMONS 1ST NATIONAL CORP,-0.1061899999999999
2019-12-31,91900,GLUU,GLU MOBILE INC,-0.0260929999999999
2019-12-31,91977,BGS,B & G FOODS INC NEW,-0.105594
2019-12-31,92040,FOLD,AMICUS THERAPEUTICS INC,-0.093703
2019-12-31,92143,PRO,P R O S HOLDINGS INC,3.500000000000009e-05
2019-12-31,92229,VRTU,VIRTUSA CORP,-0.082703
2019-12-31,92293,TDC,TERADATA CORP DE,-0.092073
2019-12-31,92493,LRN,K12 INC,-0.20818
2019-12-31,92587,BEAT,BIOTELEMETRY INC,0.055288
2019-12-31,92597,HI,HILLENBRAND INC,-0.12979
2019-12-31,92601,NOG,NORTHERN OIL & GAS INC,-0.291898
2019-12-31,93085,OMER,OMEROS CORP,-0.095693
2019-12-31,93174,KAR,KAR AUCTION SERVICES INC,-0.036637
2019-12-31,93233,MSGN,M S G NETWORKS INC,-0.127162
2019-12-31,93264,IRWD,IRONWOOD PHARMACEUTICALS INC,-0.0937119999999999
2019-12-31,93266,QNST,QUINSTREET INC,-0.155121
2019-12-31,93345,CDXS,CODEXIS INC,-0.020687
2019-12-31,93356,SPSC,S P S COMMERCE INC,0.024142
2019-12-31,93369,RCM,R1 R C M INC,-0.03828
2019-12-31,93420,OAS,OASIS PETROLEUM INC,-0.311116
2019-12-31,93422,QEP,Q E P RESOURCES INC,-0.296856
